,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,compass_1,compass_2,compass_3
280,4494.0,-0.06,0.02,-1.01,-0.18,-1.28,-0.24,-7.65,80.42,-22.21
281,4522.0,-0.05,0.01,-1.03,-0.06,-1.22,-0.12,-7.8,78.77,-21.61
282,4531.0,-0.06,0.03,-1.01,-0.12,-1.34,-0.37,-7.65,79.67,-21.91
283,4540.0,-0.06,0.01,-1.0,-0.24,-1.22,-0.61,-9.15,79.37,-22.51
284,4549.0,-0.06,0.01,-1.02,-0.12,-1.71,-0.18,-9.3,78.77,-20.56
285,4558.0,-0.05,0.02,-1.02,-0.37,-1.71,-0.49,-9.15,78.62,-20.86
286,4568.0,-0.05,0.01,-1.0,-0.43,-1.04,-0.61,-9.3,80.57,-20.56
287,4577.0,-0.06,0.01,-1.02,-0.37,-1.22,-0.12,-9.15,79.67,-21.16
288,4586.0,-0.06,0.01,-1.01,-0.49,-1.1,-0.49,-9.3,79.22,-22.06
289,4595.0,-0.05,0.03,-1.02,-0.43,-1.22,-0.37,-10.05,79.97,-22.06
290,4604.0,-0.05,0.02,-1.02,-0.3,-1.34,0.0,-9.45,80.12,-20.86
291,4613.0,-0.05,0.02,-1.01,-0.61,-1.04,-0.61,-8.7,80.12,-22.21
292,4623.0,-0.06,0.0,-1.02,-0.3,-1.22,-0.3,-8.4,80.12,-22.21
293,4632.0,-0.05,0.02,-1.02,-0.37,-1.46,-0.18,-8.4,80.12,-22.21
294,4641.0,-0.06,0.02,-1.02,-0.3,-1.46,-0.67,-8.7,80.12,-22.21
295,4668.0,-0.06,0.02,-1.01,-0.24,-1.4,-433.9,-7.95,80.42,-22.21
296,4743.0,-0.05,0.01,-1.02,-0.37,-1.16,-0.55,-8.85,79.52,-21.61
297,4753.0,-0.07,0.02,-1.02,-0.18,-1.4,0.0,-8.55,80.27,-23.11
298,4762.0,-0.06,0.02,-1.0,-0.24,-1.1,-0.61,-8.85,80.57,-22.36
299,4773.0,-0.06,0.02,-1.02,-0.37,-1.22,-0.3,-9.15,79.37,-22.21
300,4782.0,-0.06,0.0,-1.02,-0.12,-1.16,0.0,-9.45,79.37,-23.26
301,4793.0,-0.06,0.02,-1.01,-0.3,-1.1,-0.55,-9.3,80.27,-20.26
302,4802.0,-0.04,0.0,-0.98,-0.37,-1.4,-0.49,-9.6,79.97,-20.56
303,4813.0,-0.06,0.03,-1.05,-0.06,-2.01,0.06,-8.55,81.02,-21.61
304,4822.0,-0.05,0.03,-1.01,-0.3,0.0,-0.79,-8.7,78.92,-22.21
305,4833.0,-0.06,0.01,-1.02,-0.37,-2.13,0.0,-9.15,79.67,-21.46
306,4843.0,-0.07,0.03,-0.99,-0.43,-0.37,-0.43,-7.65,80.42,-21.16
307,4852.0,-0.06,0.01,-1.02,-0.49,-2.44,-0.67,-8.4,79.37,-20.11
308,4863.0,-0.06,0.02,-1.0,-0.12,-0.49,0.12,-8.4,79.67,-20.41
309,4890.0,-0.06,0.02,-1.01,-0.3,-0.85,-0.49,-8.55,79.97,-21.01
310,4898.0,-0.05,0.01,-1.02,-0.37,-1.52,-0.43,-7.2,81.17,-20.86
311,4907.0,-0.05,0.02,-1.02,-0.06,-0.85,0.0,-8.85,78.77,-21.31
312,4916.0,-0.06,0.02,-1.02,-0.37,-1.83,-0.55,-10.05,80.27,-21.61
313,4925.0,-0.05,0.01,-1.01,-0.3,-0.91,-0.49,-8.4,80.42,-22.51
314,4933.0,-0.05,0.02,-1.02,-0.12,-1.16,0.0,-9.6,79.52,-21.31
315,4942.0,-0.06,0.02,-1.01,-0.3,-1.46,-0.61,-7.95,80.12,-21.16
316,4951.0,-0.05,0.01,-1.02,-0.24,-1.65,-0.3,-7.95,80.12,-21.16
317,4960.0,-0.05,0.02,-1.02,-0.24,-1.22,-0.24,-9.15,80.87,-22.51
318,4968.0,-0.06,0.02,-1.01,-0.24,-1.04,-0.49,-10.2,80.12,-21.16
319,4977.0,-0.05,0.01,-1.0,-0.24,-1.34,-0.43,-7.2,80.12,-20.11
320,4986.0,-0.05,0.02,-1.03,-0.3,-1.52,-0.24,-6.9,79.67,-21.46
321,4995.0,-0.06,0.02,-1.01,-0.43,-1.46,-0.61,-8.55,80.27,-21.61
322,5003.0,-0.06,0.0,-1.0,-0.37,-1.28,-0.24,-10.35,79.97,-21.61
323,5031.0,-0.05,0.03,-1.0,-0.37,-1.28,-0.18,-7.05,80.57,-20.56
324,5039.0,-0.05,0.01,-1.01,-0.24,-1.28,-0.67,-9.3,79.22,-23.86
325,5048.0,-0.06,0.01,-1.0,-0.18,-1.77,0.0,-8.55,79.52,-21.61
326,5057.0,-0.06,0.02,-1.02,-0.37,-1.4,-0.37,-8.7,79.67,-21.16
327,5066.0,-0.06,0.01,-1.01,-0.37,-1.16,-0.49,-10.8,80.27,-21.61
328,5074.0,-0.05,0.02,-1.01,-0.24,-1.28,-0.24,-8.7,78.92,-22.21
329,5083.0,-0.07,0.02,-1.01,-0.18,-1.22,-0.55,-10.35,80.57,-20.56
330,5092.0,-0.06,0.01,-1.02,-0.24,-1.34,-0.49,-9.45,80.12,-20.86
331,5101.0,-0.05,0.02,-1.02,-0.24,-1.46,0.0,-9.45,80.12,-20.86
332,5109.0,-0.06,0.03,-1.0,-0.3,-1.1,-0.55,-8.7,80.12,-20.86
333,5118.0,-0.06,0.02,-1.02,-0.37,-1.4,-0.43,-8.55,80.27,-22.06
334,5127.0,-0.05,0.01,-1.02,-0.18,-1.65,-0.18,-9.45,79.67,-21.46
335,5136.0,-0.05,0.02,-1.02,-0.24,-1.34,-0.73,-10.5,80.12,-23.26
336,5144.0,-0.05,0.01,-1.02,-0.24,-1.1,-0.3,-8.85,80.57,-22.06
337,5172.0,-0.06,0.02,-1.01,-0.12,-1.22,-0.24,-7.8,80.57,-21.01
338,5180.0,-0.05,0.02,-1.02,-0.49,-1.22,-0.67,-7.8,80.57,-21.01
339,5189.0,-0.05,0.01,-1.02,-0.06,-1.22,-0.18,-9.45,79.67,-21.46
340,5198.0,-0.06,0.02,-1.02,-0.24,-1.22,-0.24,-7.8,79.22,-22.36
341,5207.0,-0.06,0.02,-1.02,-0.37,-1.16,-0.67,-8.1,80.27,-20.26
342,5215.0,-0.05,0.01,-1.01,-0.37,-1.4,-0.18,-9.15,80.12,-20.41
343,5224.0,-0.05,0.02,-1.02,-0.3,-1.28,-0.37,-8.7,80.12,-22.96
344,5233.0,-0.06,0.02,-1.02,-0.49,-1.4,-0.55,-8.1,79.97,-21.31
345,5242.0,-0.06,0.02,-1.02,-0.3,-1.34,-0.12,-8.55,79.22,-23.11
346,5250.0,-0.06,0.03,-1.02,-0.3,-1.22,-0.61,-8.55,79.22,-23.11
347,5259.0,-0.05,0.01,-1.01,-0.18,-1.16,-0.43,-7.8,80.57,-21.31
348,5268.0,-0.06,0.01,-1.02,-0.24,-1.46,-0.12,-9.6,81.02,-21.61
349,5277.0,-0.06,0.02,-1.01,-0.43,-1.59,-0.55,-9.15,80.87,-21.16
350,5286.0,-0.06,0.01,-1.02,-0.3,-1.22,-0.43,-9.3,81.02,-21.31
351,5313.0,-0.06,0.01,-1.02,-0.24,-1.28,-0.12,-7.8,78.77,-21.61
352,5321.0,-0.06,0.02,-1.01,-0.3,-1.28,-0.55,-9.15,78.77,-21.61
353,5330.0,-0.06,0.01,-1.01,-0.37,-1.28,-0.3,-9.15,79.67,-21.16
354,5339.0,-0.06,0.02,-1.0,-0.3,-1.4,-0.18,-10.2,80.42,-21.16
355,5348.0,-0.06,0.02,-1.02,-0.43,-1.28,-0.67,-10.2,80.42,-22.21
356,5357.0,-0.05,0.02,-1.02,-0.24,-1.46,-0.24,-9.3,78.77,-22.66
357,5365.0,-0.06,0.03,-1.02,-0.18,-1.28,-0.37,-8.55,81.02,-21.01
358,5374.0,-0.06,0.01,-1.02,-0.37,-1.04,-0.55,-8.4,79.67,-21.91
359,5383.0,-0.06,0.01,-1.01,-0.24,-1.34,-0.12,-10.2,79.37,-22.21
360,5392.0,-0.06,0.02,-1.02,-0.3,-1.34,-0.43,-7.65,80.42,-20.11
361,5400.0,-0.06,0.02,-1.02,-0.3,-1.28,-0.55,-7.65,80.42,-20.11
362,5409.0,-0.06,0.02,-1.01,-0.12,-1.4,-0.18,-9.6,79.52,-21.61
363,5418.0,-0.06,0.02,-1.0,-0.18,-1.28,-0.49,-7.8,78.77,-21.31
364,5427.0,-0.06,0.01,-1.02,-0.37,-1.28,-0.55,-8.85,78.77,-23.41
365,5454.0,-0.07,0.02,-1.0,-0.3,-1.34,0.06,-7.5,80.27,-21.61
366,5462.0,-0.06,0.03,-1.0,-0.24,-1.16,-0.61,-7.95,79.37,-21.46
367,5471.0,-0.04,0.01,-1.02,-0.24,-1.34,-0.24,-7.95,79.37,-21.46
368,5480.0,-0.06,0.01,-1.03,-0.12,-1.4,-0.12,-7.65,79.37,-22.21
369,5489.0,-0.05,0.03,-1.03,-0.3,-1.34,-0.79,-9.9,80.87,-21.91
370,5497.0,-0.06,0.01,-1.01,-0.37,-1.52,-0.18,-9.3,80.57,-21.61
371,5506.0,-0.05,0.02,-1.01,-0.3,-1.52,-0.24,-9.15,80.12,-22.96
372,5515.0,-0.06,0.01,-1.01,-0.3,-1.34,-0.67,-8.1,79.52,-23.11
373,5524.0,-0.05,0.02,-1.02,-0.24,-1.4,-0.12,-8.4,77.87,-22.51
374,5532.0,-0.06,0.02,-1.02,-0.43,-1.22,-0.3,-8.85,79.97,-22.66
375,5541.0,-0.05,0.01,-0.99,-0.43,-1.04,-0.67,-9.15,80.12,-22.66
376,5550.0,-0.05,0.02,-1.01,-0.12,-1.34,0.0,-9.15,80.12,-23.26
377,5559.0,-0.06,0.03,-1.01,-0.37,-1.4,-0.43,-8.1,79.97,-21.01
378,5567.0,-0.05,0.02,-1.01,-0.43,-1.52,-0.49,-10.05,79.22,-22.36
379,5592.0,-0.05,0.01,-1.0,-0.18,-1.4,-0.12,-7.8,81.32,-22.36
380,5601.0,-0.06,0.03,-1.01,-0.3,-1.04,-0.55,-7.8,81.32,-22.36
381,5610.0,-0.05,0.01,-0.99,-0.3,-1.1,-0.43,-6.9,80.42,-21.91
382,5618.0,-0.07,0.01,-1.02,-0.18,-1.59,-0.18,-9.15,80.42,-22.96
383,5627.0,-0.06,0.02,-1.02,-0.43,-1.28,-0.61,-8.7,80.12,-21.46
384,5636.0,-0.05,0.01,-1.02,-0.24,-1.4,-0.37,-9.45,78.62,-21.16
385,5645.0,-0.06,0.02,-1.01,-0.18,-1.4,-0.18,-8.4,79.67,-22.51
386,5653.0,-0.05,0.02,-1.0,-0.49,-1.16,-0.67,-10.05,79.52,-22.66
387,5662.0,-0.06,0.01,-1.02,-0.3,-1.34,-0.3,-8.4,80.12,-21.91
388,5671.0,-0.06,0.02,-1.01,-0.24,-1.22,-0.24,-8.4,80.12,-21.91
389,5680.0,-0.06,0.02,-1.02,-0.37,-1.16,-0.61,-8.85,79.97,-22.66
390,5688.0,-0.05,0.01,-1.02,-0.18,-1.52,-0.12,-10.05,78.47,-21.01
391,5697.0,-0.06,0.02,-1.0,-0.3,-1.52,-0.43,-8.55,79.97,-21.31
392,5706.0,-0.06,0.01,-1.02,-0.3,-1.04,-0.55,-8.7,80.87,-21.46
393,5733.0,-0.05,0.02,-1.02,-0.3,-0.85,0.06,-8.85,79.97,-23.41
394,5742.0,-0.06,0.02,-1.02,-0.24,-1.04,-0.37,-8.7,79.37,-21.91
395,5751.0,-0.06,0.01,-1.01,-0.3,-2.01,-0.61,-8.7,79.37,-21.91
396,5759.0,-0.05,0.02,-1.02,-0.18,-1.46,-0.18,-8.85,80.27,-21.01
397,5768.0,-0.06,0.02,-1.01,-0.18,-0.98,-0.55,-9.6,81.02,-22.66
398,5777.0,-0.06,0.01,-1.01,-0.3,-1.77,-0.43,-8.85,79.52,-21.01
399,5786.0,-0.05,0.02,-1.01,-0.24,-1.65,-0.18,-8.85,78.77,-22.66
400,5794.0,-0.06,0.02,-1.02,-0.37,-1.46,-0.73,-9.15,79.67,-22.21
401,5803.0,-0.06,0.01,-1.0,-0.37,-1.34,-0.24,-8.1,79.22,-20.56
402,5812.0,-0.06,0.02,-1.02,-0.37,-0.98,0.0,-8.85,79.97,-21.31
403,5821.0,-0.05,0.02,-1.02,-0.49,-1.1,-0.61,-8.85,79.97,-21.31
404,5829.0,-0.06,0.02,-1.02,-0.3,-1.4,-0.12,-9.6,79.97,-20.56
405,5838.0,-0.04,0.02,-1.02,-0.3,-1.46,-0.24,-7.65,79.67,-22.51
406,5847.0,-0.05,0.02,-1.0,-0.37,-0.98,-0.67,-8.7,79.37,-22.51
407,5874.0,-0.05,0.02,-1.02,-0.06,-1.1,-0.12,-9.15,78.62,-21.91
408,5883.0,-0.06,0.02,-0.99,-0.3,-1.52,-0.3,-7.95,80.87,-22.21
409,5892.0,-0.06,0.01,-1.0,-0.43,-1.71,-0.61,-8.85,78.47,-22.36
410,5900.0,-0.06,0.01,-1.0,-0.37,-1.59,-0.18,-8.85,78.47,-22.36
411,5909.0,-0.06,0.02,-1.0,-0.3,-0.98,-0.49,-7.2,80.12,-21.46
412,5918.0,-0.06,0.01,-1.02,-0.37,-1.04,-0.49,-8.7,81.17,-21.46
413,5927.0,-0.06,0.01,-1.02,-0.24,-1.65,-0.12,-7.8,80.57,-21.31
414,5935.0,-0.07,0.02,-1.02,-0.37,-1.59,-0.55,-7.8,80.27,-23.11
415,5944.0,-0.04,0.02,-1.01,-0.24,-0.91,-0.3,-8.4,79.37,-20.41
416,5953.0,-0.05,0.02,-1.03,-0.06,-1.1,0.0,-8.85,79.52,-21.01
417,5961.0,-0.06,0.03,-1.01,-0.43,-1.59,-0.61,-10.2,81.92,-22.21
418,5970.0,-0.06,0.01,-1.01,-0.37,-1.52,-0.3,-10.2,81.92,-22.21
419,5979.0,-0.05,0.01,-1.01,-0.18,-0.73,-0.24,-10.2,80.12,-21.46
420,5988.0,-0.04,0.02,-1.0,-0.24,-0.91,-0.67,-8.7,80.42,-22.51
421,6015.0,-0.05,0.01,-1.01,-0.18,-1.4,-0.24,-7.95,80.87,-21.46
422,6023.0,-0.06,0.01,-1.02,-0.18,-1.52,-0.18,-7.05,79.52,-22.36
423,6032.0,-0.05,0.02,-1.01,-0.37,-1.83,-0.67,-10.05,80.27,-21.61
424,6041.0,-0.05,0.02,-1.01,-0.24,-1.04,0.0,-9.9,80.12,-20.86
425,6050.0,-0.05,0.02,-1.01,-0.43,-0.67,-0.3,-9.9,80.12,-20.86
426,6058.0,-0.06,0.02,-1.0,-0.24,-1.52,-0.43,-8.1,79.52,-22.06
427,6067.0,-0.05,0.02,-1.02,-0.3,-1.34,-0.24,-9.15,79.37,-21.46
428,6076.0,-0.07,0.02,-1.02,-0.3,-0.98,-0.55,-8.55,78.77,-22.66
429,6085.0,-0.05,0.02,-1.01,-0.3,-1.28,-0.55,-8.85,80.27,-21.61
430,6094.0,-0.06,0.02,-1.01,-0.24,-1.4,0.0,-8.85,78.02,-23.11
431,6102.0,-0.06,0.02,-1.01,-0.18,-1.52,-0.55,-8.55,77.72,-22.36
432,6111.0,-0.05,0.01,-1.01,-0.37,-1.71,-0.3,-8.7,78.92,-21.91
433,6120.0,-0.06,0.03,-1.01,-0.3,-1.46,0.0,-8.7,78.92,-21.91
434,6128.0,-0.06,0.02,-1.01,-0.37,-0.73,-0.49,-8.4,78.92,-20.41
435,6156.0,-0.06,0.02,-1.0,-0.3,-1.16,-0.18,-7.8,80.27,-21.31
436,6165.0,-0.06,0.02,-1.01,-0.24,-1.89,-0.18,-7.65,80.42,-21.46
437,6174.0,-0.06,0.02,-1.01,-0.43,-1.46,-0.73,-8.1,79.52,-23.41
438,6183.0,-0.06,0.01,-1.03,-0.24,-0.79,-0.18,-8.7,79.67,-20.86
439,6191.0,-0.06,0.01,-1.03,-0.18,-1.1,-0.18,-8.85,78.77,-21.31
440,6200.0,-0.05,0.02,-1.01,-0.3,-1.34,-0.61,-8.85,78.77,-21.31
441,6209.0,-0.05,0.01,-1.03,-0.24,-1.77,-0.18,-10.05,80.57,-22.36
442,6218.0,-0.06,0.03,-1.0,-0.24,-1.65,-0.37,-8.85,78.77,-21.31
443,6227.0,-0.06,0.01,-1.01,-0.3,-1.4,-0.67,-8.85,79.22,-20.56
444,6235.0,-0.06,0.01,-1.01,-0.12,-1.22,-0.24,-9.3,79.97,-21.01
445,6244.0,-0.06,0.02,-1.01,-0.37,-1.28,-0.55,-7.95,79.67,-20.86
446,6253.0,-0.05,0.01,-1.0,-0.43,-1.46,-0.49,-9.6,81.32,-22.36
447,6262.0,-0.05,0.01,-1.03,-0.18,-1.28,-0.18,-9.45,80.42,-21.46
448,6270.0,-0.06,0.02,-1.02,-0.37,-0.85,-0.49,-9.45,80.42,-21.46
449,6298.0,-0.05,0.01,-1.02,-0.24,-0.91,-0.3,-9.45,80.87,-21.16
450,6306.0,-0.06,0.01,-1.02,-0.3,-1.89,0.0,-7.65,79.67,-20.86
451,6315.0,-0.06,0.02,-1.02,-0.37,-1.77,-0.67,-8.55,80.27,-20.56
452,6324.0,-0.05,0.01,-1.02,-0.3,-1.1,-0.3,-9.6,81.02,-21.31
453,6332.0,-0.05,0.02,-1.02,-0.24,-1.34,-0.18,-8.7,81.62,-22.51
454,6341.0,-0.05,0.02,-1.02,-0.61,-1.65,-0.85,-8.7,80.42,-21.16
455,6350.0,-0.06,0.01,-1.02,-0.3,-1.16,-0.3,-8.7,80.42,-21.16
456,6359.0,-0.05,0.02,-1.01,-0.3,-0.79,-0.18,-8.85,81.32,-22.06
457,6368.0,-0.06,0.01,-1.01,-0.37,-1.4,-0.61,-9.15,79.67,-20.86
458,6376.0,-0.05,0.02,-1.01,-0.24,-1.34,0.0,-9.15,79.67,-21.91
459,6385.0,-0.06,0.02,-1.01,-0.24,-1.46,-0.37,-7.65,79.67,-21.91
460,6394.0,-0.06,0.02,-1.01,-0.37,-1.71,-0.61,-9.9,80.42,-22.51
461,6402.0,-0.05,0.02,-1.03,-0.18,-0.61,-0.12,-8.4,79.37,-21.46
462,6411.0,-0.06,0.02,-1.02,-0.37,-0.73,-0.37,-8.55,80.27,-22.06
463,6438.0,-0.05,0.02,-1.0,-0.24,-1.95,-0.55,-8.1,81.02,-21.61
464,6447.0,-0.06,0.01,-1.03,-0.3,-2.26,-0.18,-9.9,79.67,-21.16
465,6456.0,-0.05,0.02,-1.01,-0.43,-1.28,-0.73,-7.8,79.22,-22.66
466,6465.0,-0.06,0.01,-1.02,-0.3,-0.49,-0.43,-8.85,79.22,-23.11
467,6473.0,-0.06,0.02,-1.01,-0.18,-0.79,0.0,-7.65,80.42,-21.91
468,6482.0,-0.05,0.01,-1.01,-0.37,-1.89,-0.55,-8.85,79.52,-22.36
469,6491.0,-0.06,0.02,-1.01,-0.37,-2.32,-0.37,-8.55,80.27,-21.61
470,6500.0,-0.05,0.02,-1.02,-0.24,-1.28,-0.18,-8.55,80.27,-21.61
471,6508.0,-0.06,0.01,-1.01,-0.49,-0.37,-0.55,-9.45,79.37,-22.21
472,6517.0,-0.04,0.01,-1.01,-0.37,-0.79,-0.18,-8.7,80.42,-21.46
473,6526.0,-0.06,0.03,-1.01,-0.3,-1.65,-0.24,-8.1,79.97,-20.26
474,6535.0,-0.05,0.02,-1.01,-0.43,-1.89,-0.67,-10.2,77.87,-21.46
475,6543.0,-0.05,-0.0,-1.01,-0.3,-1.28,-0.12,-7.95,80.87,-22.21
476,6552.0,-0.07,0.03,-1.01,-0.37,-0.98,-0.24,-8.85,80.57,-21.61
477,6587.0,-0.06,0.01,-1.01,-0.43,-1.1,-0.55,-6.9,78.62,-20.86
478,6596.0,-0.05,0.01,-1.01,-0.18,-1.83,-0.12,-10.35,78.77,-20.56
479,6605.0,-0.05,0.02,-1.01,-0.24,-1.52,-0.49,-7.2,80.87,-21.91
480,6613.0,-0.05,0.02,-1.01,-0.43,-1.16,-0.49,-8.4,80.12,-21.16
481,6622.0,-0.05,0.01,-1.03,-0.12,-1.04,0.0,-9.9,79.37,-22.51
482,6631.0,-0.06,0.02,-1.01,-0.3,-1.34,-0.49,-9.3,79.22,-22.36
483,6640.0,-0.06,0.02,-1.0,-0.49,-1.83,-0.49,-9.3,79.22,-22.36
484,6648.0,-0.05,0.02,-1.01,-0.24,-1.46,-0.18,-9.45,78.92,-22.21
485,6657.0,-0.06,0.02,-1.01,-0.37,-0.85,-0.49,-7.8,79.52,-22.36
486,6666.0,-0.05,0.02,-1.01,-0.18,-1.1,-0.3,-7.65,80.42,-21.91
487,6675.0,-0.06,0.02,-1.01,-0.24,-1.65,-0.12,-8.55,81.02,-21.61
488,6683.0,-0.06,0.02,-1.01,-0.37,-1.52,-0.67,-10.35,79.52,-22.66
489,6692.0,-0.06,0.0,-1.04,-0.24,-1.34,-0.3,-9.15,79.37,-21.91
490,6701.0,-0.06,0.01,-1.01,-0.3,-1.28,-0.24,-8.7,80.87,-21.46
491,6730.0,-0.05,0.01,-1.01,-0.43,-1.28,-0.67,-8.4,78.92,-21.01
492,6739.0,-0.05,0.02,-1.02,-0.24,-1.46,-0.18,-8.4,78.92,-21.16
493,6748.0,-0.06,0.02,-1.02,-0.3,-1.46,-0.37,-10.2,79.37,-20.41
494,6757.0,-0.06,0.02,-1.03,-0.37,-1.28,-0.61,-8.85,79.97,-22.36
495,6765.0,-0.05,0.02,-1.01,-0.24,-1.28,0.0,-8.1,80.27,-21.61
496,6774.0,-0.06,0.03,-1.01,-0.3,-1.46,-0.43,-9.6,79.97,-20.26
497,6783.0,-0.06,0.02,-1.01,-0.43,-1.46,-0.49,-7.95,78.92,-21.16
498,6791.0,-0.06,0.01,-1.02,-0.24,-1.28,0.0,-8.85,80.27,-22.06
499,6800.0,-0.06,0.03,-1.02,-0.3,-0.98,-0.55,-7.5,80.27,-22.06
500,6809.0,-0.05,0.02,-1.01,-0.37,-1.52,-0.49,-7.5,79.52,-22.06
501,6818.0,-0.05,0.02,-1.01,-0.24,-1.65,-0.12,-9.9,78.62,-21.16
502,6826.0,-0.05,0.03,-1.02,-0.43,-1.22,-0.55,-8.4,80.12,-21.91
503,6835.0,-0.05,0.01,-1.03,-0.24,-0.85,-0.43,-10.5,81.17,-21.91
504,6844.0,-0.05,0.02,-1.02,-0.24,-1.28,-0.12,-10.35,80.27,-21.31
505,6871.0,-0.05,0.01,-1.01,-0.3,-1.46,-0.73,-9.9,78.62,-21.16
506,6879.0,-0.06,0.01,-1.01,-0.18,-1.95,-0.3,-9.9,78.62,-21.16
507,6888.0,-0.06,0.03,-1.02,-0.18,-1.4,-0.3,-9.45,80.12,-22.21
508,6897.0,-0.06,0.02,-1.02,-0.24,-0.37,-0.67,-10.05,79.52,-22.66
509,6906.0,-0.06,0.0,-1.02,-0.18,-1.04,-0.18,-7.8,79.52,-21.01
510,6915.0,-0.06,0.02,-1.01,-0.12,-2.32,-0.37,-9.6,78.77,-21.61
511,6923.0,-0.06,0.02,-1.02,-0.24,-1.83,-0.61,-8.85,80.57,-22.66
512,6932.0,-0.06,0.02,-1.02,-0.37,-0.79,0.0,-9.45,80.12,-22.51
513,6941.0,-0.06,0.02,-1.01,-0.37,-0.55,-0.24,-9.45,78.62,-22.51
514,6949.0,-0.06,0.01,-1.01,-0.3,-1.4,-0.43,-9.45,78.62,-22.51
515,6958.0,-0.06,0.01,-1.01,-0.06,-2.07,0.0,-9.3,79.52,-22.36
516,6967.0,-0.07,0.02,-1.02,-0.37,-1.22,-0.43,-9.6,81.32,-21.61
517,6975.0,-0.05,0.01,-1.03,-0.37,-0.73,-0.3,-8.1,80.27,-22.36
518,6984.0,-0.06,0.02,-1.02,-0.18,-1.04,0.0,-8.55,81.02,-22.36
519,7013.0,-0.06,0.02,-1.0,-0.37,-1.46,-0.49,-8.1,80.27,-21.01
520,7022.0,-0.06,0.01,-1.01,-0.24,-1.77,-0.55,-8.1,81.77,-20.56
521,7031.0,-0.05,0.01,-1.02,-0.24,-1.46,-0.18,-9.3,79.97,-22.06
522,7040.0,-0.06,0.02,-1.02,-0.49,-0.67,-0.67,-9.3,79.97,-22.06
523,7049.0,-0.05,0.01,-1.02,-0.37,-0.98,-0.18,-8.4,79.67,-21.46
524,7057.0,-0.07,0.02,-1.02,-0.3,-1.83,-0.18,-9.15,79.67,-21.16
525,7066.0,-0.06,0.01,-1.02,-0.55,-1.71,-0.67,-6.45,81.17,-20.86
526,7075.0,-0.06,0.01,-1.01,-0.18,-1.16,-0.12,-7.8,80.27,-21.61
527,7084.0,-0.05,0.03,-1.01,-0.3,-0.85,-0.18,-7.65,80.12,-21.91
528,7092.0,-0.06,0.02,-1.0,-0.3,-1.28,-0.61,-8.1,78.77,-21.61
529,7101.0,-0.06,0.01,-1.0,-0.18,-1.71,0.0,-8.4,81.17,-20.86
530,7110.0,-0.05,0.02,-1.02,-0.24,-1.59,-0.37,-8.4,81.17,-20.86
531,7118.0,-0.05,0.01,-1.01,-0.43,-0.91,-0.55,-7.65,80.12,-22.21
532,7127.0,-0.06,0.02,-1.01,-0.24,-0.85,0.0,-8.85,79.97,-21.61
533,7156.0,-0.05,0.02,-1.02,-0.24,-1.34,-0.55,-7.2,80.12,-21.16
534,7165.0,-0.06,0.01,-1.02,-0.37,-1.83,-0.49,-7.95,80.42,-22.51
535,7174.0,-0.06,0.01,-1.01,-0.24,-1.28,0.0,-5.55,79.52,-21.31
536,7182.0,-0.06,0.02,-1.01,-0.3,-1.22,-0.49,-7.2,79.67,-21.91
537,7191.0,-0.06,0.02,-1.01,-0.37,-1.28,-0.3,-7.8,80.27,-21.01
538,7200.0,-0.06,0.02,-1.02,-0.3,-1.4,-0.18,-8.55,80.57,-21.01
539,7209.0,-0.06,0.01,-1.01,-0.49,-1.22,-0.61,-8.55,80.57,-21.01
540,7217.0,-0.05,0.01,-1.02,-0.24,-1.22,-0.12,-8.55,79.52,-23.11
541,7226.0,-0.06,0.02,-1.02,-0.3,-1.28,-0.18,-7.95,81.17,-21.46
542,7235.0,-0.06,0.02,-1.02,-0.37,-1.28,-0.67,-6.75,81.02,-23.11
543,7244.0,-0.05,0.01,-1.0,-0.3,-1.4,-0.18,-7.2,79.37,-21.46
544,7253.0,-0.05,0.02,-1.01,-0.3,-1.1,-0.24,-7.5,79.52,-22.06
545,7261.0,-0.05,0.02,-1.0,-0.37,-1.34,-0.67,-8.55,80.27,-22.36
546,7270.0,-0.05,0.01,-1.01,-0.24,-1.77,-0.12,-7.8,79.97,-22.36
547,7299.0,-0.06,0.03,-1.03,-0.43,-1.16,-0.43,-6.75,79.52,-21.61
548,7308.0,-0.05,0.01,-1.02,-0.43,-0.98,-0.49,-7.5,80.27,-21.61
549,7317.0,-0.06,0.02,-1.03,-0.18,-1.16,0.06,-8.55,79.52,-22.36
550,7325.0,-0.06,0.02,-1.02,-0.3,-1.52,-0.55,-7.2,80.12,-21.46
551,7334.0,-0.04,0.0,-1.02,-0.43,-1.28,-0.49,-7.95,80.12,-20.86
552,7343.0,-0.06,0.01,-1.0,-0.24,-1.65,-0.12,-9.45,79.67,-22.21
553,7352.0,-0.06,0.02,-1.02,-0.43,-1.59,-0.67,-8.85,79.97,-22.36
554,7360.0,-0.05,0.02,-1.02,-0.37,-0.67,-0.49,-8.1,79.22,-21.31
555,7369.0,-0.05,0.02,-1.0,-0.18,-0.85,0.0,-8.1,79.22,-21.31
556,7378.0,-0.05,0.03,-1.02,-0.37,-1.89,-0.73,-7.8,80.57,-23.11
557,7387.0,-0.05,0.0,-1.02,-0.37,-1.52,-0.37,-8.55,80.27,-21.61
558,7395.0,-0.06,0.03,-1.01,-0.24,-1.04,-0.12,-8.1,78.77,-22.66
