,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,heading
353,0.4577,0.4454,-0.7674,-0.0562,97.63,209.22,253.75,305.8
354,0.4582,0.4441,-0.7678,-0.0577,98.03,209.03,253.55,307.54
355,0.4586,0.4428,-0.7683,-0.0581,98.25,208.96,253.38,309.17
356,0.4577,0.4418,-0.7694,-0.0582,98.17,208.74,253.08,304.7
357,0.4564,0.4409,-0.7707,-0.0585,98.04,208.44,252.72,305.2
358,0.4557,0.4398,-0.7716,-0.0591,98.1,208.19,252.43,301.1
359,0.4558,0.4387,-0.7721,-0.06,98.32,208.02,252.23,307.04
360,0.4561,0.4376,-0.7725,-0.0608,98.56,207.9,252.05,308.2
361,0.4561,0.4364,-0.7731,-0.062,98.81,207.67,251.81,303.58
362,0.4559,0.4353,-0.7737,-0.0634,99.05,207.4,251.56,309.04
363,0.4567,0.4342,-0.7738,-0.0643,99.39,207.33,251.44,306.95
364,0.4564,0.4333,-0.7744,-0.0653,99.55,207.11,251.21,305.12
365,0.4553,0.4323,-0.7756,-0.0661,99.52,206.77,250.86,306.23
366,0.4537,0.4313,-0.777,-0.067,99.42,206.37,250.46,304.78
367,0.4532,0.4302,-0.7778,-0.0678,99.51,206.13,250.17,302.31
368,0.4533,0.4291,-0.7783,-0.0687,99.73,205.95,249.96,301.37
369,0.4535,0.428,-0.7786,-0.07,100.02,205.74,249.76,306.79
370,0.4539,0.4269,-0.7789,-0.0711,100.31,205.59,249.58,311.34
371,0.4535,0.426,-0.7795,-0.0725,100.48,205.3,249.32,308.41
372,0.4532,0.425,-0.7801,-0.0739,100.69,205.02,249.07,302.91
373,0.4534,0.4239,-0.7804,-0.0753,100.99,204.8,248.86,304.62
374,0.4535,0.4227,-0.7809,-0.0763,101.21,204.61,248.63,303.47
375,0.4526,0.4215,-0.782,-0.0771,101.21,204.29,248.27,306.23
376,0.4517,0.4204,-0.783,-0.0783,101.28,203.93,247.91,304.67
377,0.4521,0.4193,-0.7832,-0.0796,101.6,203.75,247.72,304.62
378,0.4531,0.4178,-0.7834,-0.0807,102.04,203.62,247.54,305.86
379,0.4538,0.4162,-0.7837,-0.0813,102.33,203.54,247.34,304.59
380,0.4531,0.4152,-0.7847,-0.0814,102.27,203.32,247.04,303.93
381,0.452,0.414,-0.786,-0.0813,102.12,203.08,246.69,308.41
382,0.4512,0.4129,-0.787,-0.0814,102.05,202.87,246.39,305.88
383,0.4514,0.4118,-0.7874,-0.0816,102.17,202.77,246.21,308.13
384,0.4515,0.4105,-0.7879,-0.0822,102.34,202.63,245.98,305.16
385,0.4516,0.4093,-0.7885,-0.0831,102.53,202.42,245.73,308.35
386,0.4518,0.408,-0.7889,-0.0839,102.76,202.24,245.5,301.11
387,0.4525,0.4067,-0.7892,-0.0843,103.02,202.19,245.33,306.44
388,0.4526,0.4055,-0.7897,-0.0843,103.1,202.1,245.14,304.14
389,0.4517,0.4044,-0.7908,-0.0842,102.98,201.89,244.82,307.26
390,0.4507,0.4032,-0.792,-0.084,102.82,201.69,244.5,305.58
391,0.4506,0.402,-0.7926,-0.084,102.87,201.56,244.27,304.99
392,0.4509,0.4008,-0.7931,-0.0844,103.04,201.45,244.07,307.44
393,0.4513,0.3995,-0.7934,-0.0851,103.28,201.32,243.87,303.47
394,0.4516,0.3982,-0.7938,-0.0857,103.48,201.17,243.63,306.37
395,0.4518,0.3971,-0.7942,-0.0862,103.65,201.05,243.44,307.33
396,0.4518,0.3959,-0.7947,-0.0867,103.77,200.88,243.21,309.15
397,0.4516,0.395,-0.7953,-0.0871,103.83,200.72,242.99,305.17
398,0.451,0.3939,-0.7961,-0.0875,103.82,200.5,242.71,308.41
399,0.451,0.3927,-0.7966,-0.0879,103.93,200.34,242.48,303.92
400,0.4514,0.3914,-0.797,-0.0881,104.1,200.25,242.28,305.68
401,0.4515,0.39,-0.7976,-0.0884,104.23,200.12,242.03,308.13
402,0.451,0.3887,-0.7985,-0.0886,104.21,199.9,241.72,307.57
403,0.4512,0.3875,-0.7989,-0.0893,104.4,199.74,241.5,306.11
404,0.4523,0.3863,-0.7988,-0.0903,104.82,199.65,241.36,304.49
405,0.453,0.3847,-0.7991,-0.0912,105.14,199.49,241.11,311.15
406,0.4527,0.3834,-0.7998,-0.0913,105.15,199.32,240.84,305.86
407,0.4513,0.3823,-0.8011,-0.0911,104.89,199.07,240.48,307.18
408,0.45,0.3812,-0.8025,-0.0909,104.65,198.81,240.12,305.96
409,0.4495,0.38,-0.8032,-0.0912,104.65,198.62,239.84,306.79
410,0.45,0.3786,-0.8036,-0.0913,104.82,198.55,239.64,302.53
411,0.4505,0.3773,-0.8039,-0.0918,105.06,198.43,239.45,305.16
412,0.4508,0.3761,-0.8042,-0.0927,105.28,198.25,239.22,302.26
413,0.4511,0.3749,-0.8045,-0.0934,105.47,198.08,238.99,306.32
414,0.451,0.3738,-0.8051,-0.0937,105.54,197.93,238.76,303.47
415,0.4503,0.3727,-0.8059,-0.0941,105.49,197.69,238.46,303.47
416,0.449,0.3716,-0.8071,-0.0941,105.28,197.43,238.11,305.2
417,0.4482,0.3703,-0.8082,-0.0939,105.13,197.24,237.8,308.42
418,0.4482,0.3691,-0.8087,-0.0938,105.17,197.15,237.58,309.04
419,0.4484,0.3678,-0.8092,-0.0942,105.31,197.01,237.35,306.79
420,0.4488,0.3667,-0.8093,-0.0951,105.55,196.84,237.15,303.47
421,0.4493,0.3654,-0.8096,-0.0958,105.78,196.69,236.92,309.17
422,0.4497,0.3641,-0.8098,-0.0964,106.0,196.55,236.71,308.94
423,0.4498,0.3629,-0.8103,-0.097,106.14,196.37,236.47,308.06
424,0.4495,0.3619,-0.8109,-0.0974,106.15,196.18,236.22,306.72
425,0.4489,0.3608,-0.8116,-0.0977,106.11,195.96,235.94,306.37
426,0.4486,0.3597,-0.8122,-0.0981,106.14,195.78,235.68,306.15
427,0.4485,0.3587,-0.8127,-0.0986,106.21,195.6,235.46,307.18
428,0.4482,0.3576,-0.8133,-0.099,106.24,195.41,235.21,305.88
429,0.4473,0.3564,-0.8143,-0.0993,106.11,195.15,234.87,305.84
430,0.4476,0.3552,-0.8145,-0.1002,106.32,194.96,234.64,309.32
431,0.4488,0.354,-0.8143,-0.1009,106.72,194.89,234.5,303.57
432,0.4489,0.3527,-0.8146,-0.102,106.91,194.64,234.23,301.79
433,0.4478,0.3516,-0.8157,-0.1023,106.74,194.36,233.89,303.15
434,0.4461,0.3508,-0.8171,-0.1018,106.34,194.16,233.58,308.47
435,0.445,0.3497,-0.8181,-0.1014,106.09,194.0,233.31,308.79
436,0.4448,0.3487,-0.8187,-0.1015,106.09,193.86,233.09,306.53
437,0.4451,0.3476,-0.8189,-0.102,106.25,193.72,232.89,307.52
438,0.4449,0.3467,-0.8193,-0.103,106.35,193.47,232.63,305.68
439,0.4444,0.3457,-0.8199,-0.1039,106.35,193.21,232.36,305.18
440,0.4437,0.3448,-0.8206,-0.1043,106.28,192.98,232.1,310.14
441,0.4434,0.344,-0.821,-0.105,106.32,192.78,231.88,303.35
442,0.4428,0.3431,-0.8216,-0.1056,106.26,192.55,231.63,307.87
443,0.4417,0.3422,-0.8226,-0.1055,106.05,192.36,231.36,301.79
444,0.4409,0.3412,-0.8235,-0.1054,105.89,192.2,231.1,306.35
445,0.4406,0.3402,-0.824,-0.1056,105.87,192.05,230.88,305.68
446,0.4402,0.3393,-0.8245,-0.1062,105.87,191.82,230.63,306.87
447,0.44,0.3383,-0.8249,-0.1071,105.95,191.6,230.4,307.33
448,0.4399,0.3374,-0.8252,-0.1078,106.03,191.4,230.18,306.87
449,0.4396,0.3365,-0.8257,-0.1085,106.06,191.19,229.95,310.52
450,0.4391,0.3357,-0.8262,-0.1092,106.06,190.96,229.7,303.92
451,0.4384,0.3347,-0.8268,-0.1102,106.02,190.65,229.4,304.45
452,0.4383,0.3336,-0.8272,-0.111,106.11,190.42,229.14,308.35
453,0.4387,0.3326,-0.8273,-0.1115,106.28,190.31,228.97,307.91
454,0.4391,0.3314,-0.8276,-0.1115,106.39,190.24,228.79,307.26
455,0.4387,0.3304,-0.8282,-0.1121,106.39,190.0,228.51,312.07
456,0.4396,0.3294,-0.8278,-0.1136,106.78,189.79,228.33,307.52
457,0.441,0.3282,-0.8274,-0.1149,107.26,189.65,228.16,304.62
458,0.4424,0.3268,-0.8271,-0.1158,107.71,189.52,227.96,306.95
459,0.4424,0.3256,-0.8275,-0.1164,107.78,189.32,227.71,305.22
460,0.4412,0.3247,-0.8285,-0.1162,107.52,189.14,227.44,306.79
461,0.4401,0.3237,-0.8295,-0.1162,107.28,188.93,227.16,306.79
462,0.44,0.3226,-0.8298,-0.1168,107.35,188.76,226.93,306.32
463,0.4408,0.3215,-0.8298,-0.1176,107.62,188.6,226.73,304.49
464,0.4416,0.3205,-0.8296,-0.1188,107.95,188.41,226.53,303.33
465,0.4418,0.3196,-0.8296,-0.1201,108.17,188.14,226.3,307.75
466,0.4425,0.3184,-0.8296,-0.121,108.42,187.97,226.08,310.38
467,0.4428,0.3173,-0.8297,-0.1216,108.59,187.81,225.87,311.93
468,0.4424,0.3164,-0.8302,-0.1222,108.57,187.59,225.62,306.53
469,0.4416,0.3153,-0.8309,-0.1228,108.46,187.33,225.32,306.79
470,0.4413,0.3142,-0.8314,-0.1232,108.45,187.12,225.06,304.59
471,0.4417,0.3131,-0.8316,-0.1235,108.58,187.0,224.86,303.21
472,0.4416,0.3121,-0.832,-0.1243,108.65,186.77,224.6,302.26
473,0.4417,0.3109,-0.8323,-0.1249,108.76,186.57,224.35,308.42
474,0.4418,0.3098,-0.8325,-0.1256,108.87,186.37,224.1,309.32
475,0.4421,0.3087,-0.8326,-0.1264,109.02,186.18,223.88,304.51
476,0.4417,0.3077,-0.8331,-0.1273,109.03,185.91,223.59,308.42
477,0.4417,0.3065,-0.8334,-0.1283,109.14,185.63,223.28,308.13
478,0.4415,0.3053,-0.8338,-0.1292,109.21,185.36,222.98,304.55
479,0.4411,0.3041,-0.8344,-0.1297,109.15,185.13,222.7,306.71
480,0.4401,0.303,-0.8353,-0.1296,108.93,184.95,222.42,304.24
481,0.4398,0.302,-0.8356,-0.1306,108.96,184.69,222.16,308.41
482,0.4409,0.3008,-0.8353,-0.1319,109.36,184.46,221.92,308.41
483,0.4418,0.2993,-0.8352,-0.133,109.69,184.22,221.63,308.79
484,0.442,0.2981,-0.8355,-0.1333,109.78,184.07,221.38,303.35
485,0.4413,0.2969,-0.8363,-0.133,109.59,183.94,221.13,303.33
486,0.4401,0.2958,-0.8373,-0.133,109.3,183.73,220.84,308.98
487,0.4396,0.2948,-0.8379,-0.1335,109.24,183.51,220.58,304.01
488,0.44,0.2937,-0.8379,-0.1343,109.43,183.31,220.35,306.32
489,0.4402,0.2927,-0.838,-0.1351,109.55,183.11,220.11,310.52
490,0.4401,0.2916,-0.8383,-0.1361,109.62,182.82,219.82,302.81
491,0.4404,0.2906,-0.8384,-0.1369,109.76,182.63,219.59,306.3
492,0.4412,0.2894,-0.8383,-0.1371,109.98,182.54,219.41,306.53
493,0.4409,0.2883,-0.8388,-0.1376,109.96,182.33,219.16,306.79
494,0.4396,0.2874,-0.8397,-0.138,109.69,182.09,218.86,309.6
495,0.4386,0.2862,-0.8406,-0.1383,109.48,181.85,218.57,305.88
496,0.4386,0.2851,-0.8409,-0.1387,109.51,181.66,218.32,308.41
497,0.439,0.2839,-0.841,-0.1394,109.68,181.46,218.06,307.54
498,0.4392,0.2828,-0.8411,-0.1404,109.82,181.22,217.8,303.21
499,0.4397,0.2817,-0.8411,-0.1412,110.0,181.03,217.57,306.4
500,0.4399,0.2806,-0.8412,-0.1417,110.1,180.85,217.34,304.59
501,0.4395,0.2797,-0.8417,-0.1422,110.04,180.65,217.11,310.29
502,0.4388,0.2787,-0.8423,-0.1428,109.92,180.39,216.83,305.86
503,0.4385,0.2776,-0.8426,-0.1436,109.91,180.15,216.55,304.49
504,0.4387,0.2765,-0.8428,-0.144,109.99,179.98,216.32,307.41
505,0.4386,0.2753,-0.8432,-0.1441,109.99,179.85,216.09,304.65
506,0.4376,0.2741,-0.8441,-0.1442,109.75,179.64,215.79,305.84
507,0.4378,0.273,-0.8441,-0.1456,109.9,179.33,215.5,306.53
508,0.4388,0.272,-0.8438,-0.1468,110.24,179.1,215.26,305.77
509,0.4394,0.2705,-0.8438,-0.1477,110.45,178.83,214.94,306.87
510,0.4391,0.2693,-0.8443,-0.1479,110.38,178.68,214.69,305.67
511,0.438,0.2682,-0.8453,-0.1474,110.07,178.58,214.46,306.72
512,0.4369,0.267,-0.8463,-0.1472,109.77,178.43,214.2,307.13
513,0.4366,0.2658,-0.8468,-0.1476,109.72,178.22,213.93,303.35
514,0.4367,0.2647,-0.8469,-0.1484,109.82,177.99,213.66,306.15
515,0.4368,0.2636,-0.847,-0.1492,109.9,177.76,213.4,307.94
516,0.4368,0.2625,-0.8471,-0.1505,109.98,177.44,213.1,306.53
517,0.437,0.2615,-0.8473,-0.1512,110.07,177.22,212.86,305.86
518,0.4373,0.2604,-0.8473,-0.1517,110.18,177.06,212.63,307.52
519,0.4368,0.2593,-0.8479,-0.152,110.06,176.88,212.38,306.37
520,0.4353,0.2582,-0.8489,-0.1524,109.73,176.62,212.08,306.37
521,0.4347,0.257,-0.8495,-0.1526,109.58,176.44,211.82,301.74
522,0.4347,0.2559,-0.8498,-0.1531,109.61,176.25,211.57,308.73
523,0.4349,0.2548,-0.8498,-0.1539,109.7,176.03,211.32,307.04
524,0.4351,0.2537,-0.8499,-0.155,109.82,175.75,211.03,305.84
525,0.4355,0.2525,-0.8499,-0.1559,109.96,175.49,210.74,307.94
526,0.4354,0.2513,-0.8501,-0.1565,109.98,175.27,210.48,305.86
527,0.435,0.2503,-0.8505,-0.1572,109.9,175.03,210.21,306.64
528,0.4343,0.2492,-0.8511,-0.1577,109.75,174.83,209.96,305.78
529,0.4336,0.2482,-0.8517,-0.1582,109.59,174.6,209.7,302.81
530,0.433,0.2471,-0.8521,-0.159,109.48,174.35,209.42,307.18
531,0.433,0.246,-0.8523,-0.1598,109.52,174.1,209.13,302.88
532,0.433,0.2449,-0.8525,-0.1604,109.55,173.89,208.89,306.71
533,0.4328,0.2438,-0.8529,-0.1608,109.49,173.7,208.64,306.95
534,0.4319,0.2426,-0.8535,-0.1617,109.3,173.41,208.32,307.13
535,0.4325,0.2416,-0.8532,-0.1632,109.55,173.09,208.04,303.37
536,0.4331,0.2404,-0.853,-0.1644,109.76,172.78,207.73,304.45
537,0.4331,0.2391,-0.8532,-0.1651,109.79,172.54,207.42,304.51
538,0.432,0.2379,-0.8541,-0.165,109.48,172.4,207.19,306.27
539,0.4307,0.2367,-0.8552,-0.1646,109.09,172.32,206.98,311.11
540,0.4299,0.2356,-0.856,-0.1644,108.86,172.2,206.77,304.05
541,0.4301,0.2345,-0.856,-0.165,108.94,172.01,206.53,305.84
542,0.4305,0.2334,-0.856,-0.1657,109.06,171.81,206.29,307.81
543,0.4306,0.2324,-0.856,-0.1668,109.11,171.53,206.0,311.47
544,0.4307,0.2312,-0.856,-0.1679,109.19,171.23,205.7,306.95
545,0.4309,0.23,-0.8562,-0.1684,109.24,171.05,205.44,306.71
546,0.4309,0.2289,-0.8565,-0.1686,109.22,170.91,205.22,308.47
547,0.4298,0.2277,-0.8573,-0.1686,108.93,170.75,204.99,309.75
548,0.4285,0.2265,-0.8583,-0.1686,108.57,170.6,204.73,302.76
549,0.4283,0.2253,-0.8587,-0.1689,108.5,170.44,204.49,309.37
550,0.4288,0.2239,-0.8587,-0.1693,108.64,170.25,204.21,308.54
551,0.4292,0.2225,-0.8587,-0.1701,108.74,170.01,203.91,308.2
552,0.4295,0.2211,-0.8588,-0.1708,108.81,169.77,203.61,306.71
553,0.4299,0.2199,-0.8587,-0.1714,108.93,169.57,203.35,308.73
554,0.43,0.2187,-0.8589,-0.1718,108.95,169.38,203.09,307.54
555,0.4297,0.2175,-0.8593,-0.1723,108.87,169.19,202.84,304.78
556,0.4291,0.2164,-0.8597,-0.1728,108.71,168.98,202.58,306.79
557,0.4286,0.2152,-0.8603,-0.173,108.57,168.83,202.35,306.87
558,0.4286,0.2139,-0.8605,-0.1733,108.54,168.65,202.09,303.58
559,0.4286,0.2129,-0.8607,-0.1736,108.53,168.51,201.88,303.92
560,0.4287,0.2115,-0.861,-0.1739,108.52,168.34,201.62,306.79
561,0.4286,0.2103,-0.8612,-0.1745,108.51,168.13,201.35,309.09
562,0.4285,0.2091,-0.8614,-0.175,108.47,167.92,201.09,301.64
563,0.4284,0.2079,-0.8616,-0.1757,108.44,167.69,200.81,307.26
564,0.4283,0.2066,-0.8619,-0.1761,108.4,167.49,200.54,305.2
565,0.4282,0.2054,-0.8621,-0.1766,108.36,167.3,200.28,307.65
566,0.428,0.2041,-0.8625,-0.177,108.3,167.12,200.03,305.22
567,0.4278,0.2029,-0.8627,-0.1774,108.23,166.95,199.79,304.55
568,0.4276,0.2018,-0.863,-0.1779,108.16,166.75,199.54,303.58
569,0.4274,0.2007,-0.8633,-0.1783,108.09,166.57,199.3,302.68
570,0.4276,0.1993,-0.8634,-0.1787,108.11,166.37,199.02,302.38
571,0.4277,0.1981,-0.8635,-0.1795,108.14,166.14,198.75,305.18
572,0.4274,0.1967,-0.8639,-0.1798,108.04,165.96,198.47,304.45
573,0.4267,0.1955,-0.8644,-0.1802,107.83,165.78,198.22,304.49
574,0.4277,0.1944,-0.864,-0.1809,108.08,165.57,197.97,306.79
575,0.4281,0.193,-0.8639,-0.1818,108.18,165.3,197.66,307.74
576,0.4274,0.1918,-0.8644,-0.1826,108.0,165.04,197.37,304.62
577,0.426,0.1905,-0.8654,-0.1825,107.58,164.94,197.16,304.51
578,0.425,0.1892,-0.8663,-0.1818,107.25,164.94,197.0,306.15
579,0.4246,0.1882,-0.8668,-0.1815,107.12,164.89,196.84,308.35
580,0.4247,0.1873,-0.8668,-0.1821,107.13,164.7,196.62,307.18
581,0.4245,0.1862,-0.867,-0.1829,107.07,164.49,196.39,305.68
582,0.424,0.1854,-0.8672,-0.1839,106.95,164.23,196.15,303.47
583,0.4235,0.1845,-0.8675,-0.1846,106.81,164.03,195.94,308.31
584,0.4224,0.1836,-0.8681,-0.1851,106.51,163.87,195.76,304.65
585,0.4213,0.1827,-0.8687,-0.1856,106.22,163.7,195.57,311.34
586,0.4201,0.1817,-0.8695,-0.1858,105.88,163.57,195.39,305.68
587,0.4193,0.1807,-0.87,-0.1859,105.66,163.47,195.21,307.52
588,0.4191,0.1797,-0.8703,-0.1862,105.58,163.33,195.01,304.74
589,0.4187,0.1788,-0.8706,-0.1868,105.45,163.14,194.81,305.58
590,0.418,0.1778,-0.8709,-0.1875,105.26,162.95,194.6,307.76
591,0.4176,0.1768,-0.8711,-0.1883,105.16,162.72,194.36,304.55
592,0.4175,0.1759,-0.8712,-0.1891,105.12,162.52,194.15,305.12
593,0.4171,0.1748,-0.8714,-0.1902,105.0,162.25,193.88,309.04
594,0.4165,0.1738,-0.8717,-0.191,104.84,162.03,193.65,306.23
595,0.4158,0.1728,-0.8721,-0.1915,104.65,161.86,193.44,303.15
596,0.4152,0.1718,-0.8725,-0.1918,104.45,161.72,193.26,305.3
597,0.4149,0.1708,-0.8728,-0.1923,104.36,161.56,193.05,304.51
598,0.4149,0.1698,-0.8728,-0.193,104.33,161.37,192.84,306.71
599,0.4147,0.1689,-0.8729,-0.1937,104.28,161.18,192.64,306.79
600,0.4144,0.168,-0.873,-0.1947,104.18,160.93,192.39,307.44
601,0.4144,0.1668,-0.873,-0.1958,104.17,160.66,192.11,302.5
602,0.4147,0.1658,-0.8728,-0.1967,104.21,160.42,191.87,308.78
603,0.4147,0.1646,-0.873,-0.1969,104.17,160.29,191.65,306.95
604,0.4134,0.1635,-0.8737,-0.1974,103.8,160.12,191.45,304.51
605,0.4134,0.1626,-0.8736,-0.1987,103.8,159.84,191.2,304.24
606,0.4139,0.1615,-0.8733,-0.1999,103.9,159.53,190.9,310.96
607,0.4142,0.1603,-0.8732,-0.2008,103.95,159.29,190.63,304.7
608,0.414,0.1591,-0.8734,-0.2011,103.85,159.14,190.4,303.58
609,0.4131,0.1578,-0.8742,-0.2006,103.56,159.13,190.25,305.58
610,0.4122,0.1566,-0.8749,-0.2004,103.26,159.08,190.09,303.8
611,0.412,0.1556,-0.875,-0.201,103.17,158.91,189.88,306.79
612,0.4123,0.1545,-0.8749,-0.2019,103.21,158.67,189.63,309.09
613,0.4123,0.1534,-0.8748,-0.2029,103.19,158.41,189.35,308.47
614,0.4124,0.1523,-0.8747,-0.2042,103.18,158.11,189.08,305.22
615,0.4124,0.1512,-0.8746,-0.2053,103.17,157.84,188.81,306.23
616,0.4127,0.1501,-0.8745,-0.2058,103.19,157.66,188.57,305.88
617,0.4122,0.149,-0.8749,-0.2061,103.02,157.53,188.38,302.38
618,0.411,0.1478,-0.8756,-0.2064,102.67,157.42,188.2,304.62
619,0.4102,0.1467,-0.8761,-0.2067,102.4,157.3,188.02,304.51
620,0.41,0.1455,-0.8762,-0.2072,102.31,157.13,187.8,304.49
621,0.4102,0.1444,-0.8762,-0.2079,102.31,156.92,187.56,304.49
622,0.4104,0.1433,-0.876,-0.2088,102.31,156.68,187.3,304.62
623,0.4104,0.1423,-0.876,-0.2098,102.29,156.44,187.05,304.59
624,0.4106,0.141,-0.8759,-0.2107,102.28,156.2,186.78,302.88
625,0.4104,0.14,-0.876,-0.2115,102.18,155.99,186.55,304.62
626,0.41,0.1389,-0.8762,-0.2119,102.04,155.85,186.36,312.78
627,0.4093,0.138,-0.8765,-0.2124,101.81,155.7,186.19,307.52
628,0.4086,0.1369,-0.8769,-0.213,101.6,155.53,185.99,304.0
629,0.4086,0.1357,-0.877,-0.2133,101.53,155.41,185.79,306.53
630,0.4088,0.1347,-0.877,-0.2136,101.52,155.28,185.59,301.79
631,0.4083,0.1332,-0.8774,-0.2138,101.32,155.16,185.37,303.37
632,0.4078,0.1322,-0.8776,-0.2148,101.15,154.93,185.14,308.2
633,0.4087,0.1314,-0.8769,-0.2161,101.37,154.63,184.88,306.23
634,0.4089,0.1301,-0.8768,-0.2171,101.34,154.35,184.57,307.74
635,0.4082,0.1288,-0.8772,-0.2175,101.09,154.22,184.38,309.65
636,0.4071,0.1276,-0.8779,-0.2172,100.77,154.21,184.25,307.74
637,0.4064,0.1264,-0.8786,-0.2167,100.5,154.22,184.13,301.48
638,0.4059,0.1254,-0.8789,-0.2169,100.33,154.14,183.98,305.58
639,0.4059,0.1243,-0.8789,-0.2177,100.27,153.93,183.73,306.25
640,0.4059,0.1231,-0.8788,-0.2185,100.21,153.71,183.49,307.18
641,0.4057,0.1221,-0.8788,-0.2196,100.11,153.46,183.26,304.24
642,0.4057,0.121,-0.8786,-0.2208,100.06,153.19,182.99,304.62
643,0.4058,0.1199,-0.8786,-0.2213,100.01,153.01,182.76,308.42
644,0.4056,0.1188,-0.8788,-0.2216,99.92,152.9,182.58,302.36
645,0.4046,0.1177,-0.8794,-0.2217,99.6,152.84,182.45,306.3
646,0.4034,0.1166,-0.88,-0.2217,99.25,152.8,182.33,302.92
647,0.403,0.1153,-0.8803,-0.2221,99.06,152.66,182.12,306.87
648,0.4029,0.1142,-0.8804,-0.2227,98.97,152.49,181.91,305.09
649,0.4027,0.1131,-0.8804,-0.2234,98.87,152.31,181.69,306.32
650,0.4028,0.112,-0.8803,-0.2242,98.82,152.1,181.46,305.3
651,0.403,0.1109,-0.8802,-0.2249,98.81,151.89,181.23,305.2
652,0.4029,0.1098,-0.8802,-0.2256,98.72,151.72,181.02,305.3
653,0.4024,0.1087,-0.8804,-0.226,98.53,151.59,180.84,303.93
654,0.4015,0.1076,-0.8809,-0.2265,98.24,151.46,180.68,306.71
655,0.4007,0.1065,-0.8812,-0.2272,97.98,151.31,180.49,302.81
656,0.4007,0.1054,-0.8812,-0.2277,97.9,151.16,180.28,306.23
657,0.4006,0.1043,-0.8813,-0.228,97.82,151.03,180.09,308.98
658,0.3998,0.1028,-0.8818,-0.2282,97.54,150.94,179.9,304.65
659,0.3989,0.1017,-0.8821,-0.2289,97.23,150.78,179.72,305.12
660,0.3998,0.1008,-0.8814,-0.2305,97.4,150.44,179.43,305.1
661,0.4,0.0996,-0.8811,-0.2317,97.37,150.14,179.15,302.44
662,0.3997,0.0983,-0.8813,-0.2322,97.2,150.0,178.93,310.33
663,0.3985,0.0971,-0.8821,-0.2317,96.85,150.05,178.85,305.16
664,0.3976,0.0958,-0.8829,-0.2309,96.53,150.14,178.77,308.41
665,0.397,0.0946,-0.8832,-0.2311,96.3,150.04,178.59,302.5
666,0.3971,0.0936,-0.883,-0.232,96.28,149.83,178.37,305.74
667,0.3973,0.0926,-0.8828,-0.2328,96.24,149.63,178.15,306.79
668,0.3971,0.0916,-0.8827,-0.2338,96.14,149.42,177.95,306.3
669,0.3971,0.0905,-0.8826,-0.2348,96.05,149.18,177.71,306.32
670,0.3971,0.0893,-0.8825,-0.2354,95.98,149.01,177.49,305.22
671,0.3969,0.0882,-0.8827,-0.2358,95.84,148.9,177.31,303.47
672,0.3958,0.087,-0.8833,-0.2358,95.51,148.87,177.19,305.68
673,0.3948,0.0858,-0.8838,-0.236,95.19,148.8,177.06,306.64
674,0.3944,0.0847,-0.8841,-0.236,95.01,148.74,176.91,306.96
675,0.3945,0.0836,-0.884,-0.2365,94.94,148.6,176.71,306.35
676,0.3944,0.0824,-0.8839,-0.2376,94.83,148.36,176.46,307.37
677,0.3945,0.0812,-0.8837,-0.2385,94.78,148.12,176.21,308.26
678,0.3947,0.08,-0.8835,-0.2394,94.73,147.91,175.97,307.81
679,0.3945,0.0789,-0.8835,-0.24,94.6,147.75,175.78,303.92
680,0.3936,0.0778,-0.8838,-0.2404,94.32,147.66,175.63,309.17
681,0.3931,0.0767,-0.8841,-0.2408,94.11,147.56,175.48,305.86
682,0.3927,0.0755,-0.8843,-0.241,93.93,147.47,175.31,308.41
683,0.3924,0.0744,-0.8844,-0.2415,93.78,147.35,175.14,304.55
684,0.3921,0.0733,-0.8845,-0.2421,93.62,147.2,174.96,307.26
685,0.3921,0.0721,-0.8844,-0.2426,93.53,147.04,174.75,305.78
686,0.3922,0.0711,-0.8843,-0.2433,93.49,146.88,174.55,307.18
687,0.3921,0.0696,-0.8843,-0.2436,93.34,146.74,174.32,306.87
688,0.3913,0.0684,-0.8846,-0.2443,93.05,146.6,174.15,304.03
689,0.3922,0.0677,-0.8839,-0.2456,93.2,146.31,173.9,305.77
690,0.392,0.0663,-0.8838,-0.2468,93.04,146.06,173.64,308.54
691,0.3916,0.0649,-0.8839,-0.2471,92.85,145.95,173.44,305.16
692,0.3906,0.0637,-0.8846,-0.2466,92.51,146.01,173.36,304.1
693,0.3893,0.0623,-0.8855,-0.246,92.13,146.09,173.28,307.37
694,0.3886,0.0613,-0.8858,-0.2461,91.88,146.04,173.17,303.47
695,0.3889,0.0603,-0.8855,-0.2469,91.88,145.85,172.95,306.71
696,0.3891,0.0593,-0.8852,-0.2479,91.83,145.64,172.74,305.2
697,0.3888,0.0582,-0.8852,-0.2487,91.65,145.47,172.56,306.23
698,0.3883,0.0572,-0.8852,-0.2497,91.46,145.27,172.38,304.01
699,0.3882,0.0561,-0.8851,-0.2504,91.35,145.11,172.18,305.58
700,0.3881,0.0551,-0.8851,-0.2508,91.24,144.99,172.01,307.04
701,0.3874,0.0539,-0.8855,-0.2507,90.97,144.98,171.9,309.04
702,0.3862,0.0527,-0.8861,-0.2508,90.62,144.97,171.8,304.78
703,0.3856,0.0514,-0.8864,-0.251,90.37,144.9,171.65,306.37
704,0.3857,0.0504,-0.8862,-0.2515,90.32,144.76,171.46,309.17
