,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,heading
2801,-0.5916,0.1522,-0.0479,0.7903,325.42,6.27,105.42,342.24
2802,-0.5923,0.1517,-0.0443,0.79,326.03,6.59,105.29,343.7
2803,-0.594,0.1516,-0.0435,0.7888,326.19,6.69,105.04,339.68
2804,-0.596,0.1558,-0.0424,0.7866,325.59,7.16,104.61,340.26
2805,-0.5986,0.1592,-0.046,0.7837,324.53,7.14,104.13,338.84
2806,-0.603,0.1562,-0.0607,0.78,323.06,5.67,103.66,340.04
2807,-0.6108,0.1708,-0.0832,0.7686,317.28,4.98,102.11,342.88
2808,-0.6206,0.1874,-0.0799,0.7572,314.96,6.94,99.94,340.76
2809,-0.6128,0.1398,-0.1247,0.7677,316.88,358.77,103.04,342.84
2810,-0.61,0.139,-0.1308,0.769,316.14,358.05,103.53,340.26
2811,-0.6071,0.1508,-0.1166,0.7714,316.04,0.2,103.55,340.57
2812,-0.5982,0.1563,-0.0989,0.7797,317.54,2.02,104.63,341.49
2813,-0.6012,0.1711,-0.0932,0.775,315.67,3.79,103.65,339.68
2814,-0.5992,0.1742,-0.0877,0.7765,315.88,4.49,103.82,340.31
2815,-0.596,0.1726,-0.0826,0.7799,316.86,4.74,104.33,341.49
2816,-0.596,0.1833,-0.0666,0.7789,317.2,7.08,103.81,341.17
2817,-0.5959,0.1878,-0.0552,0.7788,318.01,8.5,103.58,339.85
2818,-0.5946,0.1883,-0.0507,0.78,318.54,8.91,103.73,339.56
2819,-0.5925,0.1893,-0.0431,0.7818,319.38,9.64,103.96,342.46
2820,-0.5932,0.1937,-0.0331,0.7807,320.04,10.92,103.61,339.68
2821,-0.5927,0.194,-0.03,0.7811,320.41,11.22,103.65,340.59
2822,-0.5897,0.1907,-0.0397,0.7838,319.54,9.98,104.3,339.26
2823,-0.5958,0.1918,-0.0605,0.7776,316.52,8.32,103.48,341.24
2824,-0.6042,0.2375,-0.0675,0.7576,307.6,11.89,100.08,338.71
2825,-0.6099,0.2376,-0.0709,0.7527,307.25,11.79,99.2,341.01
2826,-0.6088,0.2145,-0.0973,0.7575,307.35,7.3,100.71,340.14
2827,-0.6084,0.2156,-0.097,0.7576,307.2,7.4,100.73,339.82
2828,-0.6041,0.2192,-0.0857,0.7614,308.13,8.59,101.16,339.79
2829,-0.5976,0.228,-0.0658,0.7659,309.33,10.95,101.61,339.53
2830,-0.5982,0.2346,-0.0703,0.763,307.53,11.14,101.21,341.81
2831,-0.5895,0.2269,-0.0747,0.7717,308.02,9.75,102.99,341.08
2832,-0.5902,0.227,-0.0677,0.7717,309.03,10.43,102.81,341.33
2833,-0.5954,0.243,-0.0473,0.7643,309.35,13.9,101.02,340.26
2834,-0.5946,0.2362,-0.0438,0.7673,311.01,13.58,101.49,342.53
2835,-0.5939,0.2335,-0.0346,0.7692,312.81,14.16,101.69,339.09
2836,-0.5925,0.236,-0.0296,0.7697,313.04,14.78,101.73,339.09
2837,-0.5904,0.2388,-0.0301,0.7704,312.41,14.91,101.92,340.82
2838,-0.5902,0.2405,-0.0392,0.7696,310.78,14.23,101.92,341.01
2839,-0.5977,0.239,-0.0628,0.7627,307.84,12.21,100.99,338.52
2840,-0.6111,0.2897,-0.0607,0.7341,300.05,17.8,95.65,338.66
2841,-0.6241,0.302,-0.0479,0.719,300.79,20.75,92.54,339.99
2842,-0.6262,0.2822,-0.0631,0.7241,301.63,17.46,93.71,341.08
2843,-0.6242,0.2851,-0.0575,0.7251,301.94,18.15,93.82,339.36
2844,-0.6199,0.288,-0.0604,0.7274,300.8,18.04,94.32,343.23
2845,-0.6182,0.2903,-0.0684,0.7272,299.11,17.51,94.46,339.41
2846,-0.6168,0.2962,-0.0511,0.7275,300.8,19.55,94.2,340.26
2847,-0.6188,0.3036,-0.0534,0.7225,299.36,20.24,93.3,340.8
2848,-0.6214,0.2849,-0.0598,0.7274,301.48,17.83,94.3,342.07
2849,-0.6209,0.2737,-0.0474,0.7331,305.21,17.73,95.12,338.39
2850,-0.619,0.2674,-0.0331,0.7378,308.37,18.27,95.79,339.41
2851,-0.6128,0.2663,-0.0316,0.7433,308.47,18.07,96.83,342.47
2852,-0.608,0.2728,-0.0303,0.745,307.38,18.64,97.16,341.97
2853,-0.6075,0.278,-0.0295,0.7435,306.62,19.21,96.9,337.87
2854,-0.6116,0.2813,-0.0363,0.7386,305.24,19.09,96.06,338.02
2855,-0.6187,0.2877,-0.0399,0.73,304.01,19.7,94.48,337.42
2856,-0.6258,0.2831,-0.0474,0.7253,303.94,18.87,93.68,340.43
2857,-0.6356,0.2889,-0.071,0.7124,299.75,17.92,91.66,339.36
2858,-0.6431,0.298,-0.0714,0.7017,298.66,19.22,89.67,341.08
2859,-0.6316,0.239,-0.1341,0.7252,297.86,7.2,95.89,339.11
2860,-0.6324,0.2431,-0.1419,0.7217,295.93,6.96,95.55,339.36
2861,-0.6398,0.2731,-0.1238,0.7077,293.97,11.99,92.2,338.38
2862,-0.6422,0.2762,-0.1185,0.7051,294.39,12.91,91.53,341.65
2863,-0.6422,0.2669,-0.0977,0.7118,299.27,13.66,92.16,339.81
2864,-0.6382,0.2627,-0.0836,0.7188,302.06,14.23,93.11,340.56
2865,-0.6348,0.2572,-0.0798,0.7242,303.43,13.86,94.03,341.81
2866,-0.6256,0.2404,-0.0881,0.7369,304.63,11.13,96.59,340.8
2867,-0.631,0.2508,-0.0711,0.7307,305.71,13.82,95.03,336.73
2868,-0.6317,0.2545,-0.064,0.7294,306.23,14.82,94.65,341.24
2869,-0.6313,0.249,-0.0623,0.7318,307.39,14.42,95.04,340.33
2870,-0.6326,0.2494,-0.055,0.7312,308.51,15.13,94.79,337.55
2871,-0.6316,0.248,-0.0565,0.7324,308.46,14.83,95.05,339.26
2872,-0.63,0.2448,-0.0682,0.7338,307.12,13.46,95.53,339.54
2873,-0.6374,0.253,-0.0961,0.7214,301.65,12.16,93.9,338.24
2874,-0.6555,0.2858,-0.0872,0.6936,298.57,17.17,88.48,339.38
2875,-0.6517,0.2449,-0.1298,0.706,298.0,9.13,92.05,340.82
2876,-0.6514,0.2303,-0.15,0.7072,297.17,5.91,93.04,342.42
2877,-0.651,0.2331,-0.146,0.7075,297.36,6.51,92.94,339.38
2878,-0.6481,0.2356,-0.1307,0.7123,299.33,7.94,93.24,340.26
2879,-0.6435,0.2455,-0.1065,0.7172,301.43,10.78,93.38,341.08
2880,-0.6451,0.2542,-0.11,0.7121,299.47,11.44,92.55,342.36
2881,-0.6409,0.2444,-0.11,0.7193,300.97,10.26,93.88,339.71
2882,-0.6403,0.2416,-0.0989,0.7224,303.2,10.91,94.12,337.92
2883,-0.6413,0.2492,-0.0733,0.722,306.03,13.88,93.44,340.3
2884,-0.6379,0.2465,-0.068,0.7264,307.17,13.93,94.13,338.78
2885,-0.6376,0.2448,-0.0629,0.7277,308.24,14.2,94.27,339.53
2886,-0.6395,0.2448,-0.0497,0.727,310.39,15.39,93.93,339.11
2887,-0.6402,0.24,-0.0451,0.7283,311.93,15.34,94.08,338.94
2888,-0.6383,0.2357,-0.0507,0.731,311.68,14.39,94.65,340.46
2889,-0.636,0.2349,-0.0688,0.7318,308.9,12.69,95.12,338.2
2890,-0.6446,0.2474,-0.1007,0.7163,302.06,11.52,93.04,338.66
2891,-0.6591,0.2836,-0.0977,0.6897,297.34,16.26,88.01,339.71
2892,-0.659,0.2574,-0.1318,0.6944,295.83,10.62,89.93,339.05
2893,-0.666,0.2532,-0.135,0.6885,296.19,10.28,88.96,341.97
2894,-0.6673,0.257,-0.1233,0.6881,297.57,11.69,88.48,339.41
2895,-0.6612,0.256,-0.1269,0.6937,296.93,10.99,89.63,337.42
2896,-0.6535,0.253,-0.1122,0.7045,299.58,11.52,91.19,342.53
2897,-0.6475,0.2579,-0.1096,0.7087,299.0,11.97,91.89,339.56
2898,-0.6485,0.2512,-0.1248,0.7076,297.69,10.03,92.19,341.25
2899,-0.6492,0.238,-0.1249,0.7115,299.89,8.72,92.89,339.09
2900,-0.6554,0.2374,-0.1006,0.7099,304.08,10.99,91.83,340.25
2901,-0.6518,0.2337,-0.0912,0.7157,306.07,11.27,92.64,339.53
2902,-0.6435,0.2353,-0.0831,0.7236,306.85,11.78,93.91,340.85
2903,-0.6377,0.2417,-0.0773,0.7272,306.49,12.67,94.48,340.43
2904,-0.6363,0.2488,-0.0792,0.7259,304.98,13.14,94.3,339.86
2905,-0.6382,0.25,-0.0875,0.7229,303.53,12.63,93.93,340.14
2906,-0.6452,0.2475,-0.1031,0.7154,301.68,11.35,92.95,336.4
2907,-0.6605,0.2624,-0.0999,0.6963,300.33,13.84,89.32,340.0
2908,-0.6667,0.2631,-0.0945,0.6909,301.38,14.62,88.19,340.59
2909,-0.6705,0.2562,-0.1086,0.6878,300.25,12.94,87.99,337.72
2910,-0.6714,0.2544,-0.1265,0.6845,297.59,11.36,87.93,337.08
2911,-0.6763,0.2761,-0.1317,0.6701,293.52,13.63,85.38,339.56
2912,-0.684,0.2962,-0.123,0.6552,292.39,17.09,82.31,341.57
2913,-0.6787,0.2723,-0.1444,0.6667,292.02,12.32,85.2,339.41
2914,-0.6744,0.2668,-0.1494,0.6721,291.88,11.07,86.4,341.64
2915,-0.6722,0.2745,-0.1315,0.6749,293.63,13.23,86.27,341.08
2916,-0.665,0.2772,-0.1176,0.6835,295.28,14.25,87.42,338.63
2917,-0.6655,0.2807,-0.1293,0.6794,292.77,13.75,87.01,340.92
2918,-0.6688,0.2822,-0.1176,0.6777,294.66,15.01,86.34,340.71
2919,-0.6701,0.2527,-0.1065,0.6897,301.14,12.72,88.3,340.68
2920,-0.6681,0.2273,-0.0997,0.7014,306.24,10.58,90.25,339.86
2921,-0.6641,0.2315,-0.0913,0.705,306.82,11.54,90.68,339.05
2922,-0.661,0.243,-0.0823,0.7052,306.33,13.29,90.52,339.11
2923,-0.6587,0.2447,-0.0841,0.7065,305.68,13.23,90.8,339.1
2924,-0.6627,0.2471,-0.0813,0.7023,305.89,13.86,89.98,339.89
2925,-0.6693,0.2514,-0.08,0.6946,305.7,14.68,88.56,338.98
2926,-0.6727,0.2413,-0.0856,0.6942,306.5,13.33,88.62,339.09
2927,-0.6765,0.231,-0.0987,0.6923,306.08,11.38,88.58,337.92
2928,-0.6834,0.2616,-0.0992,0.6743,301.53,14.86,85.33,339.99
2929,-0.6868,0.2396,-0.1193,0.6758,301.63,11.09,86.17,339.6
2930,-0.6745,0.1989,-0.172,0.6899,299.16,2.06,90.74,338.53
2931,-0.6786,0.2208,-0.1607,0.6819,297.44,5.41,88.76,338.06
2932,-0.6874,0.2599,-0.1337,0.6649,296.06,12.22,84.58,338.34
2933,-0.6908,0.2714,-0.1184,0.6596,297.12,14.86,83.15,339.71
2934,-0.6895,0.2588,-0.102,0.6688,301.74,14.61,84.44,343.0
2935,-0.6893,0.2501,-0.1056,0.6717,302.42,13.38,85.07,342.21
2936,-0.6802,0.2378,-0.1006,0.6861,304.82,12.07,87.52,337.03
2937,-0.6738,0.2323,-0.0895,0.6957,307.29,12.15,88.98,339.89
2938,-0.6747,0.2443,-0.0666,0.6934,309.25,15.23,88.12,338.38
2939,-0.6744,0.2458,-0.06,0.6937,310.09,15.9,88.08,339.09
2940,-0.676,0.239,-0.0592,0.6945,311.34,15.33,88.22,337.86
2941,-0.6805,0.2377,-0.0541,0.691,312.59,15.76,87.55,340.25
2942,-0.6839,0.2411,-0.0492,0.6868,313.05,16.61,86.77,340.75
2943,-0.684,0.2368,-0.0679,0.6866,310.57,14.71,86.97,339.6
2944,-0.6887,0.2718,-0.0792,0.6675,303.68,17.74,83.73,341.64
2945,-0.6961,0.2853,-0.0811,0.6538,301.84,19.46,81.31,338.2
2946,-0.6938,0.2547,-0.1269,0.6616,298.25,12.48,83.82,337.91
2947,-0.6951,0.2466,-0.1377,0.6611,297.67,10.83,84.1,339.41
2948,-0.6996,0.2555,-0.1242,0.6556,298.83,13.07,82.7,338.39
2949,-0.6991,0.2689,-0.0875,0.6567,303.21,17.27,82.01,342.43
2950,-0.6907,0.2677,-0.0853,0.6663,303.32,16.92,83.65,337.73
2951,-0.6873,0.2629,-0.0947,0.6705,302.26,15.52,84.57,337.44
2952,-0.6818,0.2577,-0.0953,0.678,302.7,14.67,85.91,337.44
2953,-0.6857,0.2605,-0.08,0.6749,305.05,16.31,85.08,337.51
2954,-0.6898,0.2634,-0.0589,0.6718,308.42,18.4,84.24,339.71
2955,-0.6905,0.2506,-0.0537,0.6764,311.2,17.47,85.02,339.24
2956,-0.6906,0.2419,-0.0472,0.68,313.58,17.08,85.58,340.79
2957,-0.6894,0.2463,-0.0402,0.68,314.03,18.03,85.52,339.24
2958,-0.6874,0.2528,-0.0395,0.6797,313.1,18.69,85.44,338.91
2959,-0.6858,0.2557,-0.0448,0.6799,311.7,18.52,85.51,337.91
2960,-0.6902,0.2554,-0.0679,0.6736,308.06,16.88,84.69,337.87
2961,-0.7028,0.2945,-0.0735,0.6434,302.34,21.38,79.39,336.53
2962,-0.7171,0.2721,-0.0904,0.6352,303.25,18.24,78.42,338.25
2963,-0.7165,0.2494,-0.1275,0.6388,299.83,12.99,79.93,337.42
2964,-0.7113,0.2532,-0.1319,0.6423,298.29,12.84,80.6,340.26
2965,-0.7054,0.2709,-0.1225,0.6435,297.13,15.26,80.43,338.02
2966,-0.6966,0.2904,-0.1024,0.648,297.46,18.55,80.62,340.14
2967,-0.6876,0.2721,-0.1325,0.66,294.45,13.72,83.61,338.06
2968,-0.6855,0.2509,-0.1466,0.6676,295.18,10.11,85.54,339.71
2969,-0.6871,0.2499,-0.1299,0.6697,298.23,11.39,85.37,338.3
2970,-0.6861,0.2495,-0.1134,0.674,301.07,12.57,85.66,339.68
2971,-0.6802,0.2553,-0.1047,0.6791,301.41,13.6,86.34,338.63
2972,-0.6758,0.2646,-0.0919,0.6818,301.98,15.41,86.5,338.93
2973,-0.6746,0.2529,-0.0971,0.6867,302.85,13.7,87.51,338.91
2974,-0.6745,0.2341,-0.1138,0.6909,303.02,10.39,88.73,339.38
2975,-0.6741,0.2282,-0.1215,0.6919,302.7,9.15,89.15,341.33
2976,-0.6756,0.2286,-0.1276,0.6892,301.65,8.77,88.86,336.67
2977,-0.6724,0.2324,-0.1364,0.6893,299.49,8.29,89.17,340.33
2978,-0.6619,0.2332,-0.1593,0.6943,295.36,5.95,91.01,339.38
2979,-0.6552,0.2381,-0.1784,0.6944,291.26,4.47,91.94,339.16
2980,-0.647,0.2322,-0.2085,0.6957,287.27,0.73,93.91,339.53
2981,-0.6257,0.2244,-0.2612,0.6999,280.26,353.66,98.71,339.82
2982,-0.589,0.2014,-0.3492,0.7004,272.18,339.53,108.21,343.39
2983,-0.5684,0.1811,-0.4446,0.6681,263.25,324.24,115.71,342.09
2984,-0.5657,0.1531,-0.527,0.6155,256.6,309.91,120.34,344.97
2985,-0.6577,0.1952,-0.4513,0.5706,250.53,333.42,95.83,344.18
2986,-0.7756,0.2282,-0.3061,0.5026,270.46,3.74,64.35,341.17
2987,-0.8631,0.1914,-0.2003,0.4222,299.01,10.78,49.19,342.53
2988,-0.9228,0.1262,-0.1542,0.3297,316.84,8.12,37.77,339.71
2989,-0.9694,0.0823,-0.0934,0.2116,335.05,7.07,23.85,340.1
2990,-0.9947,0.0761,-0.0041,0.0684,357.87,8.68,7.78,341.26
2991,-0.9879,0.0968,0.0952,-0.0756,23.39,10.4,352.32,342.42
2992,-0.951,0.1278,0.1886,-0.2092,48.69,10.38,337.43,339.42
2993,-0.8719,0.1821,0.3099,-0.3325,82.83,8.55,321.49,339.41
2994,-0.758,0.2492,0.4305,-0.4219,119.3,1.64,302.73,343.38
2995,-0.6228,0.3015,0.5197,-0.5011,143.45,332.41,262.23,343.0
2996,-0.4705,0.3386,0.6013,-0.5499,139.52,277.89,198.57,348.18
2997,-0.3172,0.3582,0.6716,-0.5657,112.48,253.42,167.3,348.69
2998,-0.1855,0.3601,0.7096,-0.5765,85.45,248.73,156.13,349.91
2999,-0.081,0.3564,0.7307,-0.5766,63.94,247.7,149.75,351.7
3000,0.0064,0.3379,0.7399,-0.5817,45.11,249.52,146.67,350.44
3001,0.053,0.3258,0.7211,-0.6092,37.39,254.56,145.66,351.54
3002,0.0729,0.3118,0.6841,-0.6553,35.98,262.11,146.7,351.96
3003,0.0747,0.2864,0.6276,-0.7201,37.18,272.91,150.47,352.43
3004,0.0222,0.2755,0.5408,-0.7944,48.87,286.81,158.52,350.54
3005,-0.0709,0.2987,0.4272,-0.8505,69.31,303.72,170.59,351.13
3006,-0.159,0.3041,0.2956,-0.8915,79.02,326.09,187.73,345.11
3007,-0.2296,0.2646,0.1496,-0.9246,67.83,349.22,204.59,342.75
3008,-0.2959,0.2312,0.0024,-0.9268,50.93,8.43,217.32,341.39
3009,-0.3553,0.2236,-0.1298,-0.8983,36.06,24.35,227.09,340.62
3010,-0.4039,0.2234,-0.2367,-0.8549,22.0,36.6,234.22,336.91
3011,-0.4407,0.2282,-0.3535,-0.7929,5.77,49.71,239.46,334.58
3012,-0.4768,0.2075,-0.4621,-0.7184,343.61,60.54,242.35,337.06
3013,-0.5197,0.1691,-0.5417,-0.6386,319.39,67.69,244.58,331.07
3014,-0.5529,0.1332,-0.602,-0.5605,297.82,73.74,245.64,330.54
3015,-0.5665,0.1149,-0.6567,-0.4845,281.51,81.74,244.63,330.67
3016,-0.5816,0.1049,-0.688,-0.4212,269.21,87.44,244.59,329.78
3017,-0.6068,0.1001,-0.6922,-0.3777,260.27,88.07,247.81,330.28
3018,-0.6259,0.0979,-0.6925,-0.3451,253.86,87.93,250.83,330.58
3019,-0.6551,0.0966,-0.676,-0.3234,249.2,83.18,257.49,331.98
3020,-0.6944,0.0946,-0.6413,-0.3123,247.48,73.31,268.18,329.68
3021,-0.7123,0.0962,-0.6244,-0.3057,247.66,68.77,273.42,328.77
3022,-0.7275,0.0918,-0.6104,-0.2995,247.15,64.51,277.83,329.3
3023,-0.7503,0.0853,-0.5836,-0.2986,248.85,57.45,284.38,332.1
3024,-0.7655,0.0835,-0.56,-0.3056,252.51,52.64,288.34,330.64
3025,-0.7746,0.0844,-0.541,-0.3165,256.62,49.78,290.21,328.5
3026,-0.7833,0.0783,-0.5223,-0.3278,259.84,46.45,291.91,330.86
3027,-0.7889,0.0717,-0.5046,-0.3433,263.36,43.73,292.56,329.38
3028,-0.7961,0.0633,-0.482,-0.3604,267.59,40.36,293.47,329.64
3029,-0.8001,0.0558,-0.4644,-0.3755,270.93,37.91,293.71,329.23
3030,-0.8016,0.0504,-0.4498,-0.3905,274.04,36.21,293.38,327.26
3031,-0.8076,0.0401,-0.4262,-0.4055,278.03,32.95,294.06,330.26
3032,-0.8134,0.0273,-0.4044,-0.4174,281.15,29.63,294.85,331.15
3033,-0.8152,0.0186,-0.391,-0.4268,283.13,27.7,294.91,329.28
3034,-0.822,0.0076,-0.3672,-0.4353,286.68,24.46,295.98,329.15
3035,-0.828,-0.0038,-0.3485,-0.4393,289.03,21.61,297.11,327.97
3036,-0.8298,-0.0113,-0.3428,-0.4403,289.27,20.32,297.56,328.96
3037,-0.8358,-0.0236,-0.3272,-0.4403,290.83,17.59,298.92,328.29
3038,-0.717,0.1521,-0.4717,-0.4901,296.35,53.22,275.03,330.14
3039,-0.7269,0.1377,-0.4573,-0.4935,296.14,50.14,276.41,329.56
3040,-0.8709,-0.0552,-0.1787,-0.4544,317.62,4.08,304.13,330.92
3041,-0.8655,-0.063,-0.2343,-0.4383,305.13,6.24,304.75,327.42
3042,-0.8622,-0.0547,-0.2496,-0.4373,302.85,8.11,304.14,327.35
3043,-0.8623,-0.0679,-0.2557,-0.4317,300.04,6.88,304.97,329.79
3044,-0.8756,-0.0985,-0.2272,-0.4146,302.68,1.04,309.06,331.7
3045,-0.8872,-0.1189,-0.2177,-0.389,302.79,357.28,313.34,328.92
3046,-0.9033,-0.128,-0.2194,-0.3458,302.0,354.78,319.45,325.94
3047,-0.9234,-0.1523,-0.211,-0.2823,303.2,349.38,328.69,330.14
3048,-0.9398,-0.1912,-0.2079,-0.1926,304.67,341.62,341.4,325.81
3049,-0.9376,-0.2413,-0.2384,-0.0762,302.14,331.61,358.17,325.94
3050,-0.9074,-0.2923,-0.2978,0.0499,298.5,319.32,17.94,327.83
3051,-0.8562,-0.3377,-0.3477,0.179,303.34,307.03,37.95,326.55
3052,-0.8006,-0.3742,-0.3425,0.3188,323.9,300.69,53.76,327.93
3053,-0.7227,-0.4148,-0.3602,0.4194,340.11,293.73,66.76,327.24
3054,-0.6417,-0.4439,-0.3428,0.5231,2.8,291.78,77.42,329.39
3055,-0.5502,-0.4726,-0.3206,0.6092,25.78,290.9,86.94,325.18
3056,-0.4647,-0.4768,-0.2951,0.6853,44.58,293.64,97.04,325.04
3057,-0.38,-0.4752,-0.2711,0.7458,60.37,297.67,107.47,325.4
3058,-0.2866,-0.4917,-0.2414,0.786,78.79,301.16,117.11,326.72
3059,-0.1721,-0.4836,-0.1988,0.8348,95.3,312.28,134.6,325.65
3060,-0.0319,-0.4611,-0.1162,0.8791,106.89,336.89,164.08,326.36
3061,0.1283,-0.5632,0.0038,0.8163,133.42,22.42,212.73,325.64
3062,0.2148,-0.6234,0.1042,0.7446,124.14,64.57,253.82,325.81
3063,0.1783,-0.7443,0.1425,0.6276,124.13,108.5,291.49,325.35
3064,0.1093,-0.797,0.1493,0.5748,124.19,132.33,308.99,325.84
3065,0.0641,-0.795,0.1536,0.5834,130.43,137.9,310.47,327.98
3066,0.0436,-0.7587,0.1569,0.6308,141.27,127.18,297.85,327.34
3067,0.0617,-0.6847,0.1602,0.7084,143.69,87.95,259.86,326.36
3068,0.1167,-0.5765,0.1471,0.7952,123.91,51.6,229.06,326.56
3069,0.0754,-0.5175,0.0652,0.8499,120.86,22.5,203.35,326.56
3070,-0.0546,-0.407,-0.093,0.907,93.46,341.87,165.22,326.11
3071,-0.1435,-0.2752,-0.1366,0.9408,57.18,337.5,156.85,325.91
3072,-0.1405,-0.2171,-0.2161,0.9415,40.73,330.06,157.53,324.87
3073,-0.1395,-0.1999,-0.1727,0.9543,38.94,335.87,159.16,325.41
3074,-0.1375,-0.1707,-0.0886,0.9717,35.79,346.69,161.79,325.43
3075,-0.1335,-0.0777,-0.0001,0.988,17.65,358.79,164.51,326.72
3076,-0.1239,-0.0288,0.0787,0.9887,8.76,8.56,166.04,325.9
3077,-0.1005,0.022,0.1641,0.9811,358.82,19.05,168.21,322.76
3078,-0.0634,0.0686,0.2733,0.9574,348.91,32.31,170.81,325.18
3079,-0.0606,0.0419,0.4516,0.8892,357.73,53.93,171.63,323.02
3080,-0.0631,-0.0112,0.6285,0.7752,11.1,77.84,175.18,323.13
3081,-0.0729,-0.0044,0.7026,0.7079,12.48,89.27,174.4,322.17
3082,-0.3601,-0.2058,0.5605,0.7168,88.65,66.36,156.48,323.31
3083,-0.4581,-0.198,0.491,0.7141,94.2,49.79,137.51,322.17
3084,-0.4931,-0.1777,0.439,0.7297,87.62,40.17,128.63,322.84
3085,-0.5037,-0.1547,0.4164,0.7409,80.88,37.31,125.76,322.39
3086,-0.4994,-0.1491,0.4225,0.7415,80.06,38.59,126.61,322.92
3087,-0.4755,-0.1724,0.4427,0.7404,85.11,41.87,131.53,322.17
3088,-0.4761,-0.1688,0.399,0.7653,79.32,35.76,129.5,321.37
3089,-0.4857,-0.0554,0.2986,0.8197,44.77,28.12,124.38,323.17
3090,-0.4731,0.1569,0.2136,0.8402,352.94,30.55,120.26,323.85
3091,-0.4106,0.3585,0.2423,0.8027,315.77,47.52,115.99,324.42
3092,-0.3954,0.3194,0.124,0.8522,306.98,31.23,122.69,322.41
3093,-0.3806,0.3982,0.1512,0.8208,294.82,40.86,117.82,324.0
3094,-0.3893,0.412,0.1841,0.803,297.56,46.12,114.71,323.2
3095,-0.3795,0.4188,0.2115,0.7974,299.01,49.49,114.78,324.08
3096,-0.3566,0.4287,0.2525,0.7908,300.27,54.39,115.85,325.36
3097,-0.3409,0.4207,0.3096,0.7816,306.95,59.49,117.53,323.5
3098,-0.3729,0.3165,0.4532,0.7452,344.62,66.9,121.76,321.99
3099,-0.4378,0.1435,0.653,0.6011,47.07,83.36,128.88,322.36
3100,-0.5761,0.0152,0.5909,0.5645,83.15,66.25,116.66,320.8
3101,-0.708,-0.0814,0.3972,0.5782,82.06,27.14,88.8,321.31
3102,-0.7434,-0.0529,0.3374,0.5751,68.46,21.98,82.3,321.51
3103,-0.7663,-0.0245,0.2701,0.5824,52.53,18.0,78.7,324.13
3104,-0.7637,-0.0102,0.2588,0.5913,48.09,18.55,79.48,323.45
3105,-0.728,-0.0027,0.3413,0.5946,60.02,27.65,86.02,323.2
3106,-0.6758,0.0069,0.4329,0.5965,70.46,40.07,96.08,323.85
3107,-0.6564,0.0649,0.3756,0.651,48.23,38.98,98.18,323.09
3108,-0.6155,0.2481,0.2449,0.7068,354.35,40.72,96.85,321.51
3109,-0.5802,0.409,0.1983,0.6758,322.34,51.69,89.52,324.33
3110,-0.4709,0.5448,0.2061,0.6626,296.29,67.76,87.5,323.48
3111,-0.4644,0.5102,0.1348,0.7113,286.18,56.34,93.45,322.18
3112,-0.447,0.5689,0.1959,0.662,289.38,70.23,86.71,324.14
3113,-0.4442,0.5926,0.2533,0.6223,298.33,78.63,83.51,324.1
3114,-0.4544,0.5916,0.304,0.5926,309.7,82.68,82.84,323.44
3115,-0.4769,0.5662,0.375,0.558,328.17,85.37,84.26,323.5
3116,-0.547,0.4683,0.4936,0.4877,9.55,85.73,87.87,322.75
3117,-0.7035,0.2341,0.5381,0.4007,69.44,67.76,83.04,323.84
3118,-0.7678,0.1211,0.527,0.3437,93.1,52.86,72.37,321.28
3119,-0.898,0.0357,0.232,0.3722,45.92,14.9,48.07,320.22
3120,-0.9248,0.0519,0.151,0.3452,28.19,11.91,42.41,322.39
3121,-0.9295,0.0595,0.1161,0.345,20.14,11.17,41.72,322.84
3122,-0.9282,0.0634,0.1112,0.3493,18.66,11.42,42.18,321.04
3123,-0.9165,0.0689,0.1569,0.3614,27.51,14.28,44.77,321.34
3124,-0.8942,0.0843,0.2232,0.3787,39.19,19.84,49.37,321.89
3125,-0.8651,0.1665,0.2453,0.4047,33.66,30.55,54.78,322.23
3126,-0.8099,0.342,0.2164,0.4246,6.9,47.65,56.86,321.77
3127,-0.7402,0.5062,0.2425,0.3702,358.2,68.29,52.52,322.66
3128,-0.6582,0.6153,0.3005,0.3129,1.2,86.43,51.41,324.0
3129,-0.6144,0.6495,0.2272,0.3862,334.29,86.87,52.13,323.28
3130,-0.5967,0.6809,0.2828,0.3167,349.23,95.03,50.04,323.56
3131,-0.6084,0.6748,0.3096,0.2802,359.84,95.89,49.36,325.13
3132,-0.6196,0.6612,0.3223,0.2739,4.25,94.72,50.01,322.43
3133,-0.6341,0.6328,0.3235,0.3048,2.81,90.58,52.77,324.04
3134,-0.6401,0.5942,0.3937,0.2868,18.79,90.93,57.81,321.25
3135,-0.6786,0.4781,0.4896,0.2669,48.32,86.02,65.51,322.67
3136,-0.773,0.3092,0.5136,0.2074,83.49,67.86,58.82,321.07
3137,-0.8908,0.2194,0.3478,0.1933,64.66,38.44,36.03,322.75
3138,-0.9548,0.1844,0.0206,0.2321,354.69,21.22,26.83,323.44
3139,-0.9631,0.1798,-0.0258,0.1988,346.08,19.79,22.11,323.6
3140,-0.9642,0.1794,-0.0251,0.1936,346.45,19.79,21.52,321.06
3141,-0.9674,0.1731,0.0064,0.1847,354.08,19.74,21.11,321.12
3142,-0.97,0.1525,0.0756,0.1735,10.75,18.87,21.18,322.33
3143,-0.9627,0.1309,0.1362,0.1938,24.41,18.17,24.72,321.11
