time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,heading
-0.9298,-0.3265,-0.1695,0.0144,324.39,320.0,8.3,351.8
-0.9243,-0.3101,-0.2218,0.0157,312.81,320.72,10.47,350.76
-0.9264,-0.2951,-0.2335,0.014,309.78,322.33,10.42,349.87
-0.9281,-0.294,-0.2282,0.0086,310.51,322.75,9.52,352.1
-0.9267,-0.297,-0.2302,0.003,309.71,322.44,9.04,353.75
-0.9261,-0.2958,-0.2342,0.0028,308.8,322.49,9.17,351.61
-0.9269,-0.2982,-0.2279,0.0062,310.47,322.28,9.34,350.68
-0.9283,-0.301,-0.2183,0.0098,312.91,322.11,9.39,352.42
-0.9277,-0.2971,-0.2259,0.0104,311.22,322.38,9.71,349.06
-0.931,-0.2893,-0.2223,0.0139,312.1,323.41,9.73,350.93
-0.9401,-0.2922,-0.1744,0.0211,323.21,324.07,8.58,350.4
-0.948,-0.3006,-0.1007,0.0291,340.03,324.22,6.74,350.1
-0.9478,-0.3101,-0.0648,0.0375,348.56,323.45,6.42,350.17
-0.9463,-0.3162,-0.0232,0.0632,359.55,323.03,7.72,351.99
-0.9413,-0.3055,0.0747,0.1225,24.89,325.24,10.92,349.59
-0.9248,-0.2922,0.1497,0.1923,45.82,328.38,16.92,351.28
-0.9046,-0.294,0.166,0.2603,53.93,330.01,24.76,347.8
-0.8667,-0.2795,0.2291,0.3439,72.22,336.13,35.4,352.3
-0.7982,-0.2602,0.323,0.4369,95.97,348.52,52.26,347.81
-0.7235,-0.2776,0.3532,0.5241,106.67,356.98,70.32,346.21
-0.6509,-0.3331,0.3202,0.6024,109.8,355.22,83.08,347.37
-0.5422,-0.2994,0.3564,0.6995,107.31,17.06,113.11,344.77
-0.3963,-0.2002,0.427,0.7878,81.65,42.8,143.19,345.56
-0.2649,-0.1859,0.4651,0.824,67.11,53.28,161.55,346.66
-0.1487,-0.2362,0.4681,0.8385,64.73,57.79,178.08,344.95
-0.0388,-0.271,0.4535,0.8482,59.32,59.44,191.96,343.23
0.0592,-0.2666,0.4361,0.8574,47.85,58.51,201.44,341.68
0.1427,-0.2531,0.4119,0.8637,37.28,55.81,208.69,338.66
0.2088,-0.2519,0.3915,0.8601,31.31,53.96,215.29,340.4
0.2559,-0.2516,0.3794,0.8528,27.19,52.96,220.2,344.42
0.2834,-0.2627,0.373,0.8435,26.8,53.13,223.86,334.27
0.2999,-0.255,0.3605,0.8456,24.84,51.35,225.05,340.68
0.3098,-0.2453,0.3456,0.8511,23.47,49.13,225.39,333.6
0.3102,-0.2513,0.3395,0.8517,25.12,48.78,225.74,336.33
0.3042,-0.2431,0.3487,0.8525,23.34,49.3,224.65,335.79
0.2995,-0.1881,0.349,0.8678,13.49,46.33,220.97,337.88
0.29,-0.1553,0.3489,0.8775,8.06,44.76,218.24,339.3
0.2692,-0.1968,0.3612,0.8708,17.05,48.01,218.15,335.77
0.2516,-0.2269,0.3765,0.8623,23.28,51.21,218.12,338.13
0.2567,-0.1692,0.3737,0.8751,11.97,48.16,215.37,340.54
0.2649,-0.1083,0.3627,0.8869,359.99,44.48,213.26,339.66
0.2562,-0.1293,0.3683,0.8843,4.58,45.91,213.29,335.05
0.2482,-0.1434,0.374,0.882,7.72,47.1,213.12,338.67
0.2556,-0.1104,0.3611,0.89,1.37,44.36,212.33,337.29
0.2621,-0.1089,0.3596,0.8889,0.58,44.14,212.98,335.82
0.2658,-0.1363,0.3714,0.8791,4.84,46.56,214.69,339.98
0.2761,-0.128,0.3772,0.8747,1.79,46.94,215.43,338.4
0.3009,-0.0845,0.3587,0.8796,352.29,43.11,216.25,337.26
0.2976,0.0059,0.4394,0.8475,328.49,50.38,211.24,335.28
0.2878,-0.0284,0.4644,0.8371,334.61,54.46,211.4,337.82
0.3134,-0.0616,0.3916,0.8629,344.01,46.17,216.5,335.44
0.3035,0.0101,0.4135,0.8584,328.87,46.93,212.16,334.98
0.3084,0.0002,0.3852,0.8698,332.48,43.62,213.51,339.26
0.2782,-0.1064,0.3814,0.8751,357.02,46.64,214.63,336.7
0.2492,-0.1601,0.3593,0.885,11.98,46.02,214.0,337.03
0.2274,-0.1424,0.3264,0.9064,12.58,41.33,210.55,338.61
0.1998,-0.1413,0.2941,0.9239,16.52,37.31,207.2,341.57
0.1631,-0.2007,0.2572,0.9311,33.69,34.67,205.17,338.4
0.1057,-0.2652,0.2085,0.9354,53.76,30.01,200.23,341.08
0.0332,-0.2741,0.159,0.9479,61.2,21.79,190.04,342.32
-0.0406,-0.3003,0.102,0.9475,70.52,11.94,178.9,343.41
-0.1195,-0.3682,0.0574,0.9202,87.48,1.41,165.77,344.42
-0.1988,-0.3914,0.0393,0.8976,91.83,352.98,152.05,344.6
-0.2854,-0.3122,0.004,0.9061,69.23,348.01,141.28,349.85
-0.3879,-0.2183,-0.0934,0.8906,36.88,339.28,129.53,351.17
-0.5094,-0.1106,-0.2283,0.8223,354.18,330.74,117.21,355.43
-0.602,0.0479,-0.3329,0.7242,303.91,331.25,107.85,3.26
-0.6647,0.2195,-0.3602,0.6166,262.9,346.68,91.73,4.79
-0.7153,0.4409,-0.3198,0.4378,244.97,40.77,39.89,6.73
-0.6887,0.6357,-0.2556,0.2372,278.36,85.36,0.14,10.54
-0.5878,0.7876,-0.1769,0.0543,325.88,108.49,347.01,17.43
-0.4517,0.866,-0.0531,-0.208,36.39,122.14,342.87,27.82
-0.313,0.8097,0.0548,-0.4934,112.88,125.02,336.54,34.91
-0.174,0.6831,0.0992,-0.7023,167.47,64.45,266.76,39.56
-0.0482,0.5525,0.0778,-0.8285,134.73,348.67,179.1,44.2
0.0795,0.3778,-0.0386,-0.9217,89.27,0.9,170.51,47.94
0.2083,0.2223,-0.2029,-0.9306,59.77,19.19,159.94,58.06
0.3309,0.16,-0.3548,-0.8597,61.31,35.87,148.04,50.99
0.4343,0.0426,-0.5095,-0.7416,60.77,56.42,135.87,53.37
0.5121,-0.095,-0.5931,-0.614,58.79,71.36,121.68,46.14
0.6192,-0.1295,-0.5507,-0.5446,65.49,64.66,103.72,54.52
0.6872,-0.1421,-0.4649,-0.5399,58.09,52.9,91.0,48.33
0.6941,-0.1664,-0.4188,-0.5614,46.48,49.74,88.82,51.27
0.6587,-0.2075,-0.4235,-0.5862,36.69,54.21,92.78,51.87
0.6258,-0.2352,-0.4136,-0.618,26.23,55.81,96.25,53.46
0.6053,-0.2593,-0.4235,-0.6221,21.91,58.92,97.77,48.72
0.6254,-0.2,-0.3895,-0.6459,26.45,50.7,98.14,54.52
0.6341,-0.16,-0.3611,-0.6647,28.39,44.79,98.58,59.04
0.6183,-0.1865,-0.3568,-0.675,21.84,46.5,99.72,49.09
0.6019,-0.1892,-0.3317,-0.7014,15.39,44.37,101.87,51.48
0.5934,-0.1608,-0.2715,-0.7405,9.65,36.52,104.17,51.27
0.6004,-0.1834,-0.1164,-0.7696,343.61,23.79,102.35,51.87
0.5686,-0.3472,0.0145,-0.7457,295.41,26.19,97.64,49.93
0.5381,-0.4336,0.0769,-0.7187,270.18,30.2,93.62,57.01
0.4687,-0.2869,0.1964,-0.812,278.9,356.23,121.4,58.42
0.3824,-0.2483,0.2371,-0.8578,285.19,344.16,137.35,51.6
0.3786,-0.32,0.1751,-0.8506,274.78,355.67,133.7,53.05
0.3634,-0.3152,0.1478,-0.8641,278.58,358.01,135.12,57.01
0.3563,-0.3531,0.1597,-0.8502,268.85,358.37,135.21,53.13
0.3908,-0.3575,0.1467,-0.8354,269.2,2.8,128.68,51.73
0.4289,-0.3673,0.0218,-0.825,282.67,20.95,117.64,53.97
0.4888,-0.3662,-0.2427,-0.7537,323.32,49.69,105.52,57.91
0.4762,-0.3265,-0.4653,-0.671,0.57,69.27,109.47,54.41
0.4399,-0.371,-0.6332,-0.5176,19.93,94.5,110.06,53.69
0.4757,-0.3292,-0.6453,-0.499,33.16,92.97,110.18,57.3
0.5204,-0.3151,-0.5926,-0.528,33.0,84.06,105.73,50.04
0.5371,-0.2909,-0.5634,-0.5563,32.71,78.22,105.34,53.66
0.5283,-0.2967,-0.5622,-0.5629,30.15,78.55,105.98,51.5
0.5171,-0.3011,-0.5552,-0.5777,26.15,78.02,106.95,54.41
0.4823,-0.3463,-0.5363,-0.5999,11.69,79.28,107.24,56.46
0.4521,-0.3829,-0.479,-0.6477,352.78,75.62,107.37,54.4
0.4638,-0.3965,-0.2961,-0.7349,324.12,57.57,105.57,55.73
0.3879,-0.3843,-0.0406,-0.8367,284.58,27.57,120.67,55.21
0.2277,-0.5952,0.1293,-0.7597,211.17,16.13,134.34,57.67
0.1303,-0.4911,0.1865,-0.8409,238.03,337.49,175.76,60.15
0.0174,-0.318,0.2137,-0.9235,287.01,331.49,187.42,59.49
-0.024,-0.2391,0.2299,-0.9431,307.79,330.29,189.95,58.67
-0.0123,-0.3118,0.2292,-0.922,290.6,328.45,191.61,55.3
0.0497,-0.4018,0.2134,-0.8891,265.26,329.92,187.04,54.66
0.146,-0.399,0.1484,-0.893,261.79,346.89,167.44,61.28
0.238,-0.4194,-0.0234,-0.8757,267.33,20.4,140.78,58.74
0.3059,-0.4171,-0.3514,-0.7803,308.31,63.25,121.1,60.37
0.2732,-0.492,-0.5707,-0.5979,327.89,98.11,112.42,59.21
0.3475,-0.4673,-0.6127,-0.5343,351.57,100.84,108.82,59.24
0.3833,-0.467,-0.59,-0.5356,354.51,97.62,105.68,53.75
0.4177,-0.4103,-0.5716,-0.5749,0.65,89.44,108.32,55.27
0.4239,-0.3895,-0.5682,-0.588,2.71,87.09,109.71,55.01
0.401,-0.4406,-0.5659,-0.5699,354.45,91.66,106.89,57.7
0.3628,-0.4974,-0.5682,-0.546,344.96,98.15,104.12,57.0
0.4042,-0.425,-0.5405,-0.6032,351.31,86.87,108.23,53.64
0.4542,-0.3311,-0.449,-0.6946,354.04,67.78,111.63,54.33
0.4431,-0.4984,-0.0901,-0.7397,277.78,49.73,98.43,54.28
0.2976,-0.5317,0.2788,-0.7423,214.4,340.76,150.56,54.57
0.1163,-0.375,0.2832,-0.875,267.54,323.82,180.74,56.89
0.0496,-0.5314,0.2815,-0.7974,237.8,304.92,207.09,58.04
-0.0245,-0.4128,0.2909,-0.8628,271.47,313.18,203.23,57.72
-0.0719,-0.3687,0.3313,-0.8655,287.6,309.06,207.19,58.61
-0.0544,-0.4371,0.3478,-0.8277,273.42,301.1,212.78,56.75
0.0183,-0.4865,0.2561,-0.8351,249.44,313.97,202.58,59.04
0.1364,-0.5834,0.0493,-0.7991,217.87,14.35,150.35,59.99
0.2442,-0.58,-0.2263,-0.7435,262.49,70.06,108.39,59.85
0.2644,-0.6793,-0.4093,-0.5488,296.11,107.69,85.76,62.13
0.3231,-0.6401,-0.4697,-0.5149,318.33,106.21,88.26,56.46
0.3515,-0.6081,-0.475,-0.5301,323.78,101.59,90.8,58.11
0.3445,-0.6154,-0.4917,-0.5108,326.29,104.57,90.32,59.91
0.331,-0.6394,-0.4988,-0.4825,326.67,109.21,87.8,56.14
0.3664,-0.5894,-0.4726,-0.5431,325.82,98.52,92.2,56.77
0.353,-0.6024,-0.4758,-0.5349,324.06,100.82,91.51,56.77
0.3283,-0.622,-0.4964,-0.5088,324.24,106.27,90.64,55.84
0.3145,-0.6043,-0.4721,-0.5595,315.43,100.97,94.44,51.43
0.2018,-0.7109,-0.2125,-0.6393,249.19,100.25,80.66,59.96
0.0212,-0.6497,0.1067,-0.7523,201.67,315.01,214.57,57.04
-0.0751,-0.4038,0.2119,-0.8868,273.64,323.22,204.68,64.24
-0.1751,-0.5341,0.2517,-0.7879,262.22,297.42,235.94,59.04
-0.1851,-0.5831,0.2487,-0.7509,256.8,288.42,246.12,56.9
-0.1824,-0.5485,0.2501,-0.7767,260.92,294.89,239.26,60.03
-0.1693,-0.5034,0.2701,-0.8031,268.37,299.89,231.29,62.01
-0.1215,-0.5,0.256,-0.8184,261.75,304.33,224.02,61.53
-0.026,-0.537,0.0963,-0.8377,233.09,334.94,199.21,61.53
0.0661,-0.506,-0.13,-0.8501,245.05,32.38,153.02,55.91
0.0896,-0.5177,-0.2855,-0.8016,257.71,61.32,135.57,62.77
0.1178,-0.6053,-0.3386,-0.7107,257.37,86.53,112.51,58.05
0.1348,-0.6031,-0.3584,-0.6998,263.27,88.64,110.83,58.43
0.1357,-0.5361,-0.3578,-0.7524,269.57,76.11,123.45,58.94
0.0835,-0.6337,-0.363,-0.678,253.99,96.37,107.69,60.75
0.0915,-0.6034,-0.3825,-0.6937,259.8,91.85,113.44,55.8
0.1255,-0.5313,-0.3848,-0.7443,272.06,78.83,124.15,65.92
0.1217,-0.5457,-0.359,-0.7473,266.51,77.65,123.15,54.52
0.0706,-0.5656,-0.2653,-0.7777,245.25,65.97,130.52,62.51
0.0128,-0.4803,-0.1075,-0.8704,247.12,21.15,166.88,59.7
-0.1152,-0.4223,0.1073,-0.8927,266.36,335.04,205.66,58.62
-0.2159,-0.4998,0.3201,-0.7753,280.9,292.52,238.13,58.88
-0.293,-0.3591,0.2994,-0.834,309.88,308.41,230.98,62.82
-0.3535,-0.2069,0.2357,-0.8813,337.15,325.04,227.32,60.64
-0.3586,-0.1757,0.2527,-0.8813,345.24,324.81,226.62,59.25
-0.3139,-0.1828,0.2344,-0.9017,338.97,326.86,221.53,60.2
-0.2827,-0.215,0.1367,-0.9248,322.62,336.72,217.88,54.76
-0.2171,-0.3067,-0.0315,-0.9262,288.85,354.72,208.08,60.64
-0.2169,-0.3383,-0.3208,-0.8576,267.98,35.53,192.9,62.28
-0.2147,-0.5647,-0.3925,-0.6935,215.72,79.82,151.7,57.26
-0.1966,-0.6277,-0.4238,-0.6227,217.0,117.65,115.13,54.52
-0.1477,-0.6147,-0.4445,-0.6347,228.57,111.5,119.22,56.45
-0.1189,-0.5632,-0.456,-0.6787,238.38,95.93,133.75,55.15
-0.1296,-0.5839,-0.4326,-0.6747,231.7,97.39,130.75,53.66
-0.1192,-0.5773,-0.4316,-0.6829,233.94,94.93,132.29,60.32
-0.1024,-0.5539,-0.4405,-0.699,240.32,90.2,136.65,56.62
-0.0958,-0.5682,-0.431,-0.6944,238.68,92.02,133.28,53.46
-0.1135,-0.5505,-0.3644,-0.7425,231.63,72.84,147.73,54.4
-0.1824,-0.4879,-0.0854,-0.8493,241.38,356.31,206.34,49.92
-0.301,-0.2953,0.1714,-0.8904,309.99,327.79,224.69,53.03
-0.371,-0.1872,0.197,-0.888,338.53,330.17,228.21,57.67
-0.4254,-0.2237,0.2811,-0.8307,344.77,318.46,237.12,57.72
-0.4398,-0.1331,0.2242,-0.8594,356.39,329.82,234.69,60.69
-0.4273,-0.1098,0.1759,-0.88,355.08,336.18,232.31,52.37
-0.3761,-0.1644,0.2141,-0.8864,345.02,329.5,228.03,57.56
-0.3114,-0.1674,0.1514,-0.9231,335.2,336.86,219.83,59.25
-0.2702,-0.2088,-0.0646,-0.9377,309.51,0.53,212.03,54.66
-0.2847,-0.2078,-0.3502,-0.8678,291.88,36.22,204.88,57.56
-0.3305,-0.4134,-0.3837,-0.7567,236.88,40.2,202.6,52.37
-0.3361,-0.5702,-0.3601,-0.6575,194.68,44.91,194.21,55.66
-0.3267,-0.5888,-0.3492,-0.6517,190.82,48.27,188.9,52.8
-0.3232,-0.5184,-0.3384,-0.7157,212.17,32.59,203.8,54.06
-0.3402,-0.4774,-0.3327,-0.7387,222.6,27.31,210.6,55.01
-0.3481,-0.4571,-0.3587,-0.7357,225.49,32.82,208.47,55.75
-0.3516,-0.4217,-0.3711,-0.7489,233.6,35.1,208.28,55.73
-0.3724,-0.4501,-0.3065,-0.7515,230.41,17.12,221.81,54.06
-0.3805,-0.3942,-0.2796,-0.7885,246.91,14.81,223.52,54.64
-0.3978,-0.267,-0.2368,-0.8452,280.45,14.15,225.27,53.64
-0.4097,-0.195,0.0524,-0.8896,324.61,344.6,231.86,53.46
-0.3596,-0.1953,0.3202,-0.8544,348.13,316.27,228.04,61.57
-0.4709,0.0224,0.2238,-0.853,28.84,338.14,235.0,57.99
-0.5339,0.0246,0.3242,-0.7805,45.24,328.68,242.33,57.72
-0.584,0.1082,0.3069,-0.7436,62.59,337.28,249.85,57.03
-0.5953,0.1029,0.2906,-0.742,59.82,339.13,251.84,59.11
-0.5872,0.0831,0.3129,-0.7419,58.77,335.11,250.1,58.74
-0.5624,0.0687,0.2876,-0.7722,50.87,336.03,246.65,58.28
-0.5644,-0.0204,0.1461,-0.8122,15.14,344.77,248.58,57.53
-0.5648,-0.1934,-0.0453,-0.801,317.68,351.0,252.06,59.85
-0.5802,-0.3183,-0.1901,-0.7252,273.96,352.63,260.23,56.58
-0.5444,-0.5827,-0.1073,-0.5937,252.04,300.43,297.54,52.93
-0.4966,-0.6591,-0.1221,-0.5514,243.97,281.02,313.12,61.21
-0.4788,-0.6184,-0.1426,-0.6067,235.04,294.91,298.88,58.28
-0.4679,-0.6095,-0.1075,-0.6309,239.17,298.29,291.49,55.99
-0.4682,-0.5756,-0.1402,-0.6556,235.25,310.02,282.57,55.84
-0.47,-0.5299,-0.1967,-0.678,230.79,327.34,270.45,57.36
-0.484,-0.5104,-0.1565,-0.6934,241.53,327.21,268.82,49.03
-0.5073,-0.4604,-0.0795,-0.7241,263.26,328.0,264.71,50.48
-0.5374,-0.2763,-0.0504,-0.7952,300.85,345.56,251.93,57.94
-0.5489,-0.1465,0.1658,-0.8061,353.8,334.61,249.2,50.26
-0.5704,0.0041,0.4591,-0.6811,63.91,312.98,245.69,55.12
-0.6492,0.0656,0.3379,-0.6783,63.7,333.94,259.94,56.43
-0.7012,0.0619,0.3861,-0.5962,75.93,331.72,269.35,56.94
-0.7094,0.1271,0.363,-0.5906,83.4,340.56,272.98,56.44
-0.7261,0.2077,0.2903,-0.5877,83.48,356.95,280.87,54.57
-0.7099,0.1959,0.3048,-0.604,84.03,353.04,276.54,56.42
-0.6603,0.067,0.3559,-0.6579,67.87,332.76,261.75,58.55
-0.6044,-0.106,0.3657,-0.6998,34.15,317.97,255.03,57.07
-0.5507,-0.2095,0.2563,-0.7663,355.57,321.39,252.18,60.2
-0.5659,-0.2418,-0.0502,-0.7866,308.15,347.5,254.35,52.86
-0.5181,-0.4684,-0.0258,-0.7152,271.66,321.3,268.06,53.32
-0.4805,-0.5652,-0.0132,-0.6704,259.18,304.47,279.09,54.52
-0.4671,-0.5354,-0.0695,-0.7002,250.87,315.99,270.96,61.05
-0.4695,-0.4795,-0.0936,-0.7355,255.03,329.13,260.61,53.03
-0.4662,-0.4819,-0.068,-0.7388,258.3,326.47,260.81,51.42
-0.4689,-0.4486,-0.0893,-0.7555,260.78,333.82,255.92,55.75
-0.4737,-0.3803,-0.1475,-0.7805,265.66,348.98,247.34,51.87
-0.4988,-0.3971,-0.0895,-0.7652,271.62,338.81,254.88,48.62
-0.5264,-0.4019,0.1012,-0.7424,301.3,318.86,261.91,52.31
-0.5718,-0.2326,0.2054,-0.7594,346.41,324.4,256.14,58.1
-0.596,0.0299,0.2855,-0.7499,45.32,334.82,251.83,51.65
-0.5881,0.0011,0.4746,-0.6549,68.07,311.53,248.15,56.55
-0.6725,0.0538,0.4282,-0.6012,79.68,324.8,263.29,58.33
-0.7298,0.1106,0.3464,-0.5789,78.64,341.95,276.66,61.43
-0.7269,0.1333,0.3833,-0.5541,89.64,341.0,277.47,54.46
-0.7027,0.1488,0.4272,-0.5492,99.6,336.24,272.82,57.72
-0.7145,0.1374,0.3604,-0.5838,84.96,342.29,274.56,60.57
-0.7137,-0.0054,0.2923,-0.6366,48.46,335.39,271.18,56.55
-0.6761,-0.2591,0.1606,-0.6708,345.02,325.2,272.8,53.94
-0.6524,-0.4298,-0.0214,-0.6238,291.31,319.69,285.51,59.38
-0.5295,-0.6731,0.0227,-0.5159,275.81,277.2,308.97,53.03
-0.4444,-0.7548,0.0646,-0.478,276.75,258.59,315.66,54.92
-0.4782,-0.6375,0.0039,-0.6041,259.93,286.95,294.86,60.77
-0.4924,-0.6413,0.0763,-0.5834,275.37,282.96,294.57,53.75
-0.4941,-0.6823,0.1243,-0.5243,287.3,272.71,301.37,55.87
-0.5047,-0.664,0.0825,-0.5456,280.23,277.84,300.65,59.51
-0.5282,-0.6176,0.1064,-0.5729,286.93,285.48,293.54,55.8
-0.5971,-0.5125,0.2278,-0.5735,323.18,293.01,284.55,56.46
-0.6827,-0.2912,0.2298,-0.6295,353.94,316.54,275.85,52.93
-0.7588,-0.0837,0.1174,-0.6352,8.23,343.93,279.55,55.78
-0.7764,0.0785,0.315,-0.5402,70.04,344.53,285.44,56.9
-0.7273,0.1286,0.428,-0.5208,98.32,336.69,278.0,58.88
-0.8022,0.2025,0.3251,-0.458,90.0,2.2,301.46,61.43
-0.8461,0.2476,0.2747,-0.3839,81.82,15.98,317.19,55.71
-0.8473,0.2468,0.2916,-0.3688,85.11,16.01,319.22,56.44
-0.8213,0.2094,0.3509,-0.3982,95.99,5.53,310.74,58.39
-0.7981,0.1386,0.3667,-0.4576,90.81,350.63,296.42,57.03
-0.7903,-0.0047,0.3148,-0.5257,59.02,337.12,286.63,58.42
-0.7804,-0.2089,0.1756,-0.5626,4.47,328.4,287.79,56.81
-0.7133,-0.4704,-0.0594,-0.5161,290.44,312.07,304.07,51.5
-0.5826,-0.7266,0.1799,-0.3168,330.95,262.85,319.36,50.48
-0.5487,-0.7453,0.1717,-0.3376,323.31,259.68,318.7,58.43
-0.6139,-0.6533,0.129,-0.4238,313.42,277.06,311.4,66.96
-0.6348,-0.627,0.1298,-0.4325,315.63,281.21,309.76,58.43
-0.6462,-0.6295,0.1423,-0.4073,321.59,280.18,311.66,57.89
-0.65,-0.6161,0.0958,-0.4345,311.48,284.12,311.5,54.06
-0.6484,-0.611,0.0618,-0.4499,303.98,286.16,311.71,51.87
-0.6496,-0.621,0.1044,-0.4261,313.64,283.01,312.0,50.53
-0.6617,-0.5948,0.0684,-0.4514,306.97,288.45,310.67,56.65
-0.6922,-0.5351,-0.0115,-0.4842,295.44,300.34,308.89,54.06
-0.7052,-0.5469,0.0057,-0.4511,301.92,297.35,312.71,55.2
-0.744,-0.4848,-0.0702,-0.4545,293.94,308.34,313.5,55.01
-0.7838,-0.2736,-0.2843,-0.4795,269.83,347.22,302.4,52.8
-0.8246,-0.0435,-0.3895,-0.408,274.65,19.56,299.64,51.78
-0.8727,0.0368,-0.4084,-0.2652,272.23,22.93,316.85,45.78
-0.8353,0.166,-0.5166,-0.0883,247.03,41.89,324.69,43.86
-0.7283,0.3507,-0.5836,0.078,230.43,80.15,316.04,42.16
-0.6808,0.438,-0.5436,0.2219,221.71,85.92,330.73,41.03
-0.5821,0.4375,-0.5432,0.4179,187.06,64.02,10.46,41.63
-0.3873,0.3419,-0.5712,0.6379,237.06,283.77,167.49,33.22
-0.2584,0.1808,-0.5355,0.7834,291.89,295.83,165.23,30.09
-0.2048,0.0337,-0.3735,0.9041,335.3,317.37,159.31,24.78
-0.1395,-0.1584,-0.142,0.9671,30.94,340.69,160.94,18.77
-0.0571,-0.3393,0.1056,0.933,80.36,11.95,177.38,14.26
0.042,-0.3316,0.3862,0.8597,65.06,55.15,202.91,1.88
0.122,-0.2144,0.65,0.7188,17.22,86.35,207.34,356.25
0.1333,-0.1511,0.8179,0.5389,353.67,112.6,203.04,345.28
0.0592,-0.1727,0.9108,0.3704,2.31,135.95,201.01,343.25
-0.0054,-0.2004,0.9408,0.2734,13.74,148.93,202.13,336.37
-0.0536,-0.2338,0.946,0.218,23.46,156.69,205.33,338.99
-0.0572,-0.2291,0.9612,0.1428,20.2,165.39,205.51,335.49
0.0293,-0.1841,0.9787,0.0862,357.06,169.65,201.43,333.95
0.0458,-0.177,0.9811,0.0628,352.24,171.97,200.73,331.6
-0.0576,-0.1945,0.9788,0.0271,14.17,178.24,202.37,329.98
-0.1076,-0.1957,0.9747,0.0056,24.48,181.84,202.91,330.12
-0.0787,-0.1809,0.9799,0.0304,19.02,178.19,200.77,333.74
-0.0991,-0.1593,0.9816,0.0359,23.78,177.72,198.2,330.72
-0.142,-0.1263,0.9816,0.0185,32.93,179.98,194.66,334.35
-0.1303,-0.0858,0.9877,0.006,29.94,180.62,190.01,333.95
-0.1105,-0.0627,0.9919,0.0061,25.41,180.11,187.25,332.19
-0.1528,-0.0545,0.9867,-0.0063,35.01,181.74,186.59,330.21
-0.1821,-0.0409,0.9821,-0.027,41.65,184.17,185.53,333.92
-0.1386,-0.0195,0.9894,-0.0384,31.65,184.85,182.93,333.0
-0.091,-0.0122,0.9954,-0.0281,20.79,183.39,181.71,330.09
-0.1288,-0.0178,0.9912,-0.026,29.47,183.32,182.49,330.26
-0.1936,-0.0243,0.9803,-0.0306,44.43,184.3,183.68,331.87
-0.2195,-0.0247,0.9746,-0.0371,50.44,185.27,184.08,334.57
-0.1721,-0.0251,0.9842,-0.0344,39.39,184.65,183.73,329.62
-0.129,-0.0417,0.9906,-0.018,29.44,182.75,185.17,333.6
-0.1549,-0.0648,0.9858,-0.0096,35.41,182.34,187.88,334.21
-0.1948,-0.08,0.9775,-0.0085,44.62,182.96,189.94,332.84
-0.2111,-0.0842,0.9738,-0.0039,48.46,182.71,190.46,330.46
-0.2269,-0.0898,0.9697,0.0133,52.53,180.96,190.81,330.21
-0.2968,-0.1016,0.9491,0.0275,69.37,180.56,192.39,336.25
-0.389,-0.1136,0.9137,0.0313,91.77,182.57,195.27,332.7
-0.455,-0.1191,0.8815,0.0412,108.58,183.51,197.19,331.44
-0.5547,-0.1387,0.8155,0.0896,136.73,181.21,200.13,334.4
-0.7345,-0.1612,0.6427,0.1463,164.91,338.14,3.31,335.12
-0.8944,-0.1824,0.3688,0.1756,92.72,343.44,15.08,336.84
-0.9627,-0.1894,0.0822,0.1747,25.94,339.83,18.26,339.81
-0.9083,-0.1417,-0.3583,0.1626,285.57,331.99,29.9,344.02
-0.5448,-0.0363,-0.836,0.054,229.81,197.98,163.49,343.14
0.0221,0.0787,-0.9952,-0.0541,6.02,174.01,188.89,348.81
0.535,0.1497,-0.8238,-0.1126,132.47,176.39,198.24,352.28
0.7876,0.1647,-0.5772,-0.1397,145.53,340.66,5.8,354.27
0.9041,0.1697,-0.358,-0.1602,89.13,344.36,13.66,356.16
0.9496,0.1673,-0.196,-0.1784,51.19,344.06,17.63,354.43
0.9625,0.168,-0.1032,-0.1862,30.29,342.82,19.6,357.67
0.957,0.1961,0.1164,-0.1792,342.45,335.04,23.16,356.91
0.8451,0.2286,0.464,-0.1347,267.44,312.27,39.53,356.29
0.667,0.2364,0.7019,-0.0814,232.27,257.29,89.8,357.83
0.5855,0.2382,0.7734,-0.0491,236.2,228.9,115.26,359.29
0.6423,0.246,0.7238,-0.055,230.95,246.89,97.19,358.31
0.7016,0.255,0.6623,-0.0634,232.45,269.05,74.96,359.57
0.7026,0.2677,0.6566,-0.0591,233.99,269.29,73.25,359.57
0.6877,0.2781,0.6684,-0.0536,234.35,263.93,77.27,359.71
0.689,0.2841,0.6649,-0.0508,234.94,264.35,76.1,357.87
0.6948,0.2886,0.6573,-0.0445,234.84,266.2,73.33,359.01
0.6945,0.2899,0.6577,-0.0341,233.32,265.78,72.8,358.9
0.6879,0.2898,0.6652,-0.0175,230.35,262.84,74.41,358.03
0.6855,0.2884,0.6685,-0.0007,227.27,261.36,74.65,359.01
0.685,0.2892,0.6685,0.0145,224.88,260.8,73.91,0.28
0.6828,0.2925,0.669,0.025,223.67,259.73,73.83,357.76
0.6818,0.2986,0.6668,0.0361,222.86,259.34,72.79,357.46
0.6803,0.3039,0.6649,0.0526,221.03,258.65,71.66,357.46
0.6839,0.303,0.6601,0.0691,218.27,260.32,68.73,357.33
0.7005,0.296,0.6446,0.0788,216.5,268.86,60.0,357.26
