,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,heading
3342,-0.7865,-0.2128,0.1623,0.5566,58.98,349.8,67.88,358.69
3343,-0.7884,-0.168,0.1517,0.572,51.12,354.19,70.61,359.07
3344,-0.7899,-0.1332,0.1486,0.5799,45.82,357.63,72.08,359.44
3345,-0.7955,-0.1231,0.136,0.5776,42.03,357.62,71.52,0.18
3346,-0.8021,-0.1069,0.1264,0.5738,37.99,358.4,70.89,1.12
3347,-0.8087,-0.0967,0.1123,0.5693,33.92,358.29,70.04,0.55
3348,-0.8094,-0.0868,0.1045,0.5713,31.13,358.75,70.27,0.0
3349,-0.8099,-0.1097,0.0887,0.5694,31.16,355.44,69.6,0.18
3350,-0.7745,-0.18,0.1564,0.5859,53.89,353.84,72.73,0.18
3351,-0.7396,-0.2175,0.2519,0.585,77.68,358.01,75.98,359.08
3352,-0.7401,-0.2413,0.2754,0.564,85.68,356.37,73.19,358.52
3353,-0.7357,-0.2416,0.274,0.5704,85.5,356.64,74.26,1.12
3354,-0.7485,-0.2302,0.2442,0.572,77.94,355.19,73.07,358.09
3355,-0.7538,-0.2122,0.2014,0.5884,67.2,354.29,74.22,357.74
3356,-0.7511,-0.1524,0.2046,0.609,59.06,1.34,78.42,357.65
3357,-0.7498,-0.147,0.1779,0.62,53.38,0.01,79.18,0.18
3358,-0.745,-0.1313,0.1736,0.6306,50.2,1.47,80.82,0.19
3359,-0.7491,-0.1177,0.1604,0.6319,45.78,1.64,80.64,359.63
3360,-0.7561,-0.1098,0.1549,0.6264,43.64,1.73,79.61,2.06
3361,-0.7598,-0.1039,0.1466,0.6248,41.3,1.56,79.15,0.56
3362,-0.7611,-0.0993,0.1314,0.6273,37.88,0.83,79.13,0.0
3363,-0.7594,-0.0928,0.1185,0.633,34.61,0.55,79.71,1.3
3364,-0.7553,-0.0923,0.1114,0.6392,33.28,0.18,80.5,0.38
3365,-0.7453,-0.1285,0.126,0.6419,41.31,358.17,81.14,0.19
3366,-0.7269,-0.1856,0.2006,0.63,63.4,358.84,81.5,1.51
3367,-0.7231,-0.2268,0.2285,0.6111,74.84,356.48,79.22,358.51
3368,-0.7234,-0.2549,0.2571,0.5878,84.39,354.84,76.2,0.57
3369,-0.7153,-0.2624,0.2696,0.5889,88.0,355.39,77.06,357.74
3370,-0.7228,-0.2489,0.2229,0.6049,77.13,353.37,77.53,358.71
3371,-0.7376,-0.2506,0.1842,0.5993,69.79,349.55,74.89,359.45
3372,-0.7357,-0.2163,0.189,0.6133,65.83,354.08,77.88,359.25
3373,-0.7382,-0.203,0.1676,0.6211,59.96,353.94,78.53,359.08
3374,-0.7388,-0.1753,0.1721,0.6276,56.63,357.19,79.98,358.34
3375,-0.7436,-0.1646,0.1614,0.6276,53.06,357.29,79.69,1.48
3376,-0.7463,-0.1476,0.1684,0.6268,51.73,359.41,79.91,359.1
3377,-0.7504,-0.1401,0.1669,0.624,50.34,359.88,79.46,359.08
3378,-0.7553,-0.1401,0.1572,0.6207,48.59,358.96,78.6,0.57
3379,-0.7565,-0.1345,0.1518,0.6217,46.79,359.08,78.63,359.63
3380,-0.7572,-0.1341,0.1444,0.6227,45.37,358.56,78.58,0.37
3381,-0.747,-0.1766,0.1524,0.6225,53.18,355.24,78.49,0.18
3382,-0.7314,-0.238,0.2008,0.6067,71.25,352.62,76.98,359.11
3383,-0.7232,-0.2706,0.2163,0.5975,79.03,350.08,75.55,357.01
3384,-0.7227,-0.2722,0.2045,0.6015,77.06,349.14,75.73,358.71
3385,-0.7247,-0.2278,0.2009,0.6186,69.91,354.29,79.17,358.55
3386,-0.726,-0.1839,0.1936,0.6337,61.89,358.56,81.83,359.08
3387,-0.7175,-0.1232,0.2024,0.6551,53.73,5.68,86.15,356.99
3388,-0.7069,-0.0898,0.1874,0.6761,45.46,7.88,89.03,359.62
3389,-0.7082,-0.0859,0.173,0.6791,42.41,6.97,88.9,0.74
3390,-0.712,-0.0894,0.1534,0.6794,39.74,4.94,88.18,359.05
3391,-0.7114,-0.0913,0.1504,0.6804,39.53,4.56,88.24,359.06
3392,-0.7159,-0.1071,0.1406,0.6755,40.48,2.24,87.07,2.78
3393,-0.7193,-0.1132,0.1346,0.6721,40.45,1.1,86.31,0.18
3394,-0.7242,-0.127,0.1218,0.6668,40.46,358.68,85.04,2.07
3395,-0.7287,-0.1309,0.115,0.6623,39.88,357.65,84.12,359.45
3396,-0.7327,-0.149,0.1167,0.6537,42.92,355.94,82.71,3.11
3397,-0.7178,-0.1984,0.1808,0.6424,61.93,356.49,82.68,1.67
3398,-0.6925,-0.2433,0.2688,0.6237,85.04,359.87,83.96,359.64
3399,-0.6797,-0.2595,0.3173,0.6082,96.66,2.86,84.93,358.34
3400,-0.6708,-0.2751,0.337,0.6007,102.99,3.29,85.27,357.78
3401,-0.6756,-0.2782,0.2808,0.6224,93.05,357.81,84.36,356.96
3402,-0.6956,-0.2644,0.2358,0.625,82.38,354.42,81.77,359.27
3403,-0.6925,-0.1862,0.2414,0.6538,70.59,4.06,87.99,359.63
3404,-0.6725,-0.1032,0.2581,0.6859,58.52,14.28,94.87,0.19
3405,-0.6636,-0.0676,0.2342,0.7073,47.96,15.34,96.93,0.0
3406,-0.6677,-0.0639,0.215,0.7098,44.4,13.73,96.21,0.76
3407,-0.6805,-0.079,0.1931,0.7024,43.89,10.17,93.79,0.38
3408,-0.6903,-0.0767,0.1857,0.6951,42.56,9.41,92.17,0.37
3409,-0.6965,-0.0781,0.1787,0.6906,41.8,8.49,91.08,359.44
3410,-0.6975,-0.073,0.171,0.692,39.7,8.25,90.99,2.23
3411,-0.6969,-0.0692,0.1597,0.6958,37.19,7.62,91.16,0.0
3412,-0.6995,-0.0929,0.1453,0.6935,38.8,4.34,90.25,0.0
3413,-0.6824,-0.1358,0.1984,0.6903,54.56,5.72,92.05,0.0
3414,-0.6707,-0.2235,0.264,0.6561,80.7,3.51,90.03,359.43
3415,-0.6688,-0.272,0.2843,0.6308,92.68,359.58,86.47,0.19
3416,-0.6594,-0.2479,0.284,0.6504,88.39,3.4,90.6,358.49
3417,-0.6704,-0.2371,0.2355,0.6625,78.08,359.57,89.16,356.54
3418,-0.6731,-0.1977,0.2027,0.6832,65.78,0.74,91.07,358.34
3419,-0.6634,-0.1528,0.2194,0.6989,60.61,6.92,94.86,356.96
3420,-0.6486,-0.1136,0.2397,0.7134,56.46,12.77,98.67,357.21
3421,-0.6498,-0.1144,0.2362,0.7134,56.09,12.32,98.43,359.05
3422,-0.6532,-0.1127,0.2306,0.7124,55.0,11.79,97.86,359.63
3423,-0.6558,-0.1144,0.224,0.7118,54.35,10.94,97.33,1.15
3424,-0.6581,-0.1223,0.2165,0.7107,54.63,9.51,96.72,358.71
3425,-0.66,-0.1225,0.2168,0.7088,54.75,9.44,96.39,0.19
3426,-0.6602,-0.1249,0.2067,0.7112,53.56,8.32,96.24,0.19
3427,-0.658,-0.1279,0.1977,0.7152,52.61,7.34,96.49,359.45
3428,-0.6499,-0.1439,0.1874,0.7224,53.68,5.38,97.33,358.55
3429,-0.6222,-0.1762,0.2481,0.7213,68.53,9.66,101.42,358.68
3430,-0.6199,-0.216,0.2903,0.6963,82.71,10.46,100.6,359.44
3431,-0.6141,-0.2151,0.3078,0.6942,85.16,12.8,102.02,357.54
3432,-0.6017,-0.1892,0.306,0.7132,79.29,15.73,105.39,359.06
3433,-0.6009,-0.1655,0.2853,0.7281,71.45,15.47,105.94,359.26
3434,-0.5921,-0.1275,0.2688,0.7489,61.23,17.0,108.03,359.07
3435,-0.5857,-0.0962,0.2531,0.764,52.65,17.8,109.24,358.06
3436,-0.5828,-0.0839,0.2328,0.774,47.3,16.66,109.56,359.07
3437,-0.5852,-0.0773,0.218,0.7772,44.08,15.54,109.09,1.67
3438,-0.5893,-0.0774,0.2044,0.7778,42.36,14.07,108.34,357.75
3439,-0.5887,-0.0705,0.1987,0.7804,40.25,14.0,108.44,3.5
3440,-0.5908,-0.0772,0.1907,0.7802,40.46,12.71,108.01,359.45
3441,-0.5923,-0.0847,0.187,0.7791,41.41,11.78,107.67,0.0
3442,-0.5824,-0.1097,0.2056,0.7787,48.46,12.19,109.04,0.19
3443,-0.5789,-0.1388,0.2669,0.7579,62.58,16.59,109.93,1.32
3444,-0.5809,-0.1572,0.2954,0.742,70.41,18.24,109.72,358.67
3445,-0.5806,-0.1629,0.3105,0.7348,73.75,19.5,109.93,359.63
3446,-0.575,-0.1488,0.2961,0.748,68.55,19.21,110.88,358.69
3447,-0.5794,-0.1155,0.2772,0.7577,59.51,19.25,110.36,359.26
3448,-0.5723,-0.0979,0.2591,0.7718,53.2,18.78,111.36,358.28
3449,-0.5566,-0.0559,0.2553,0.7886,43.72,21.52,113.77,358.33
3450,-0.5593,-0.0644,0.2196,0.7968,40.75,17.24,112.99,359.43
3451,-0.561,-0.0568,0.2057,0.7998,37.53,16.27,112.61,0.73
3452,-0.5675,-0.0572,0.188,0.7996,35.49,14.33,111.52,0.0
3453,-0.5709,-0.0472,0.1858,0.7983,33.42,14.68,111.03,1.09
3454,-0.5752,-0.054,0.1808,0.7959,34.2,13.66,110.36,359.44
3455,-0.5755,-0.0607,0.1755,0.7964,34.76,12.69,110.24,0.38
3456,-0.5774,-0.0719,0.1682,0.7957,35.95,11.19,109.85,0.58
3457,-0.5701,-0.1001,0.1888,0.7933,43.93,11.54,110.84,1.12
3458,-0.5583,-0.1325,0.2672,0.7741,60.47,17.92,113.27,359.63
3459,-0.5554,-0.1462,0.3075,0.7587,68.59,21.61,114.33,357.42
3460,-0.5574,-0.1621,0.3227,0.7476,74.05,22.21,114.11,358.15
3461,-0.5463,-0.1321,0.3015,0.7702,64.4,22.22,115.8,0.0
3462,-0.5495,-0.1055,0.2823,0.7792,56.67,21.61,115.13,357.72
3463,-0.5383,-0.1007,0.2637,0.794,52.7,20.27,116.52,0.57
3464,-0.5257,-0.0631,0.2646,0.806,44.64,22.91,118.36,359.05
3465,-0.5232,-0.0626,0.2426,0.8146,41.69,20.66,118.42,0.0
3466,-0.523,-0.0605,0.2259,0.8196,39.2,19.02,118.23,0.38
3467,-0.5211,-0.0648,0.2045,0.8261,37.34,16.58,118.26,0.77
3468,-0.5187,-0.0616,0.1909,0.8311,34.96,15.41,118.45,0.76
3469,-0.5178,-0.0617,0.1818,0.8336,33.86,14.48,118.47,0.19
3470,-0.5161,-0.0501,0.1712,0.8378,30.21,14.1,118.61,0.0
3471,-0.5118,-0.0415,0.1596,0.8431,27.0,13.48,119.08,0.38
3472,-0.5108,-0.049,0.1642,0.8424,28.99,13.53,119.26,1.35
3473,-0.5031,-0.1002,0.2306,0.8268,46.87,17.81,121.08,0.0
3474,-0.495,-0.1442,0.3063,0.8002,64.57,24.27,123.64,0.19
3475,-0.5129,-0.1854,0.3238,0.7731,76.46,23.29,121.05,358.37
3476,-0.5101,-0.2015,0.3303,0.7682,80.55,23.31,121.49,359.63
3477,-0.5023,-0.1826,0.3194,0.7825,74.71,23.46,122.64,355.62
3478,-0.505,-0.1361,0.3288,0.7863,66.2,26.95,122.73,358.3
3479,-0.4693,-0.0273,0.3486,0.8109,43.6,35.55,126.95,0.0
3480,-0.3499,0.1614,0.3538,0.8523,356.84,45.74,134.7,358.08
3481,-0.1535,0.2785,0.3052,0.8976,312.07,43.89,150.81,2.22
3482,0.0402,0.292,0.269,0.9169,292.28,34.45,174.24,1.85
3483,0.2094,0.1742,0.2434,0.9309,309.55,24.86,199.7,1.95
3484,0.3617,0.0743,0.2006,0.9074,327.48,18.86,220.74,2.79
3485,0.5294,0.0553,0.1559,0.8321,330.2,11.99,243.36,6.1
3486,0.7036,0.0637,0.115,0.6983,330.95,4.2,269.9,5.49
3487,0.837,0.1211,0.022,0.5331,340.89,349.53,295.89,2.49
3488,0.9073,0.1768,-0.1963,0.3272,27.84,332.43,316.91,5.15
3489,0.8666,0.1905,-0.4496,0.1029,95.48,321.06,328.68,2.82
3490,0.7371,0.1587,-0.651,-0.0877,161.91,310.41,330.55,5.29
3491,0.5413,0.0953,-0.8016,-0.2353,131.75,137.9,165.56,4.86
3492,0.361,0.0397,-0.8636,-0.3498,81.28,130.69,165.97,7.2
3493,0.1592,0.0163,-0.8725,-0.4617,34.07,123.16,172.88,5.5
3494,-0.0137,-0.0421,-0.8352,-0.5482,352.07,113.55,176.82,3.77
3495,-0.1743,-0.0761,-0.766,-0.6141,317.74,101.44,186.0,9.06
3496,-0.3063,-0.1066,-0.6733,-0.6645,292.7,85.13,198.46,8.75
3497,-0.4086,-0.1181,-0.571,-0.7022,281.54,65.59,214.52,6.14
3498,-0.468,-0.1347,-0.473,-0.7342,280.33,47.76,226.8,4.86
3499,-0.5112,-0.1293,-0.3928,-0.7534,286.76,34.94,236.42,11.31
3500,-0.5363,-0.1396,-0.3213,-0.7678,292.01,24.49,242.28,9.58
3501,-0.5802,-0.2263,-0.204,-0.7554,289.31,3.2,254.04,6.62
3502,-0.6141,-0.2791,-0.1352,-0.7257,290.33,349.71,263.72,13.85
3503,-0.5718,-0.0891,-0.1897,-0.7932,318.02,12.3,249.29,7.34
3504,-0.5816,-0.3765,-0.1553,-0.7042,269.38,341.85,266.73,9.9
3505,-0.5552,-0.3036,-0.2767,-0.7232,263.44,5.44,252.59,6.64
3506,-0.4873,-0.3281,-0.3133,-0.7462,254.7,14.1,239.29,6.73
3507,-0.3743,-0.3535,-0.4038,-0.7562,246.35,39.22,210.85,6.84
3508,-0.2093,-0.353,-0.4491,-0.7937,263.11,58.42,181.31,8.87
3509,-0.0378,-0.4352,-0.4154,-0.7979,266.91,66.33,154.02,11.78
3510,0.1785,-0.4204,-0.3367,-0.8234,290.19,59.22,135.28,8.64
3511,0.4244,-0.402,-0.1931,-0.788,303.98,46.99,111.02,12.57
3512,0.6839,-0.4031,-0.0183,-0.6079,304.58,40.38,72.9,15.29
3513,0.8711,-0.2842,0.2297,-0.3282,288.15,25.16,33.02,15.95
3514,0.9184,-0.0838,0.3859,0.0249,270.4,14.13,351.04,21.58
3515,0.806,0.1527,0.4497,0.3534,247.22,7.45,308.66,21.61
3516,0.5685,0.3522,0.4602,0.584,221.68,22.67,252.73,22.07
3517,0.3299,0.5167,0.357,0.7048,210.89,37.57,201.13,22.1
3518,0.1507,0.5644,0.2357,0.7767,217.21,37.88,174.26,20.71
3519,0.0951,0.5574,0.0957,0.8192,222.67,8.02,187.77,22.03
3520,0.151,0.4876,-0.0046,0.8599,246.3,343.52,208.89,20.48
3521,0.1845,0.4723,-0.0986,0.8563,258.86,327.31,220.1,22.32
3522,0.234,0.435,-0.1453,0.8573,274.65,321.99,225.85,22.62
3523,0.2756,0.4285,-0.1635,0.8448,281.32,318.51,231.55,23.74
3524,0.316,0.4458,-0.1662,0.8208,282.36,314.62,238.87,25.22
3525,0.3595,0.4494,-0.1558,0.8028,284.89,313.69,244.79,24.83
3526,0.3947,0.4379,-0.1356,0.7963,287.63,315.91,247.8,23.94
3527,0.4135,0.4544,-0.1278,0.7786,285.99,313.97,252.12,23.74
3528,0.439,0.4592,-0.1309,0.7611,288.53,312.09,256.25,24.05
3529,0.4761,0.2457,-0.071,0.8414,319.53,337.87,243.0,24.36
3530,0.5075,0.2672,-0.1102,0.8118,322.44,331.62,248.81,24.15
3531,0.5386,0.2263,-0.0124,0.8115,318.55,343.6,250.17,23.36
3532,0.5572,0.1514,0.0611,0.8142,323.32,355.82,249.45,23.92
3533,0.5578,0.1777,0.0688,0.8078,317.33,354.63,250.26,22.57
3534,0.5363,0.0974,0.1154,0.8304,326.82,5.22,244.95,24.83
3535,0.5163,0.0011,0.1053,0.8499,347.3,10.31,241.99,23.92
3536,0.4913,-0.0885,0.0473,0.8652,12.25,9.78,239.71,23.23
3537,0.4945,-0.1496,0.0198,0.8559,27.38,10.79,241.33,25.88
3538,0.4763,-0.0958,-0.0131,0.8739,20.74,3.99,237.54,25.88
3539,0.4077,0.0803,-0.1017,0.9039,352.85,345.54,229.01,23.45
3540,0.3769,0.136,-0.1281,0.9072,342.72,340.2,226.63,25.36
3541,0.2996,0.235,-0.1827,0.9064,323.1,330.16,221.54,24.14
3542,0.2925,0.3064,-0.2093,0.8814,310.63,322.89,225.12,23.84
3543,0.2637,0.3044,-0.2364,0.8843,311.13,320.54,222.09,25.52
3544,0.2595,0.2559,-0.2256,0.9035,319.6,324.84,218.51,27.28
3545,0.2458,0.2499,-0.2133,0.9119,318.92,326.86,216.34,25.88
3546,0.2509,0.2276,-0.202,0.9189,323.04,329.21,215.67,25.36
3547,0.2759,0.227,-0.2305,0.9051,327.03,325.55,219.04,23.85
3548,0.3344,-0.0573,-0.2293,0.9123,29.89,336.84,217.18,25.69
3549,0.3783,-0.031,-0.1806,0.9074,22.25,341.94,223.49,25.78
3550,0.4088,0.0938,-0.1318,0.8982,353.03,341.69,229.5,25.06
3551,0.4317,-0.0591,-0.0749,0.897,19.65,355.15,230.99,23.79
3552,0.4129,-0.13,-0.091,0.8968,35.93,356.63,228.91,25.2
3553,0.4115,-0.1746,-0.0933,0.8896,45.59,358.61,229.37,24.95
3554,0.4111,-0.1715,-0.0974,0.89,45.32,357.99,229.18,24.37
3555,0.3515,-0.0562,-0.1149,0.9274,21.32,349.83,220.56,24.55
3556,0.2827,0.085,-0.1238,0.9474,349.56,343.51,213.99,23.6
3557,0.2432,0.0988,-0.1276,0.9564,345.41,342.87,209.63,24.86
3558,0.2822,0.203,-0.1627,0.9234,327.11,334.36,217.75,26.82
3559,0.2718,0.326,-0.2003,0.883,304.35,323.1,223.67,24.28
3560,0.2764,0.25,-0.1718,0.9119,317.69,331.04,219.25,23.75
3561,0.3229,0.1088,-0.1189,0.9326,345.51,342.88,219.29,25.36
3562,0.3274,0.1503,-0.1257,0.9243,337.46,340.28,220.98,25.69
3563,0.3893,0.1953,-0.1825,0.8815,336.66,331.07,230.68,24.37
3564,0.4659,-0.1399,-0.1139,0.8662,40.79,355.91,235.82,25.02
3565,0.5314,-0.0553,-0.0744,0.842,19.83,356.13,244.18,25.63
3566,0.5854,0.0075,-0.0727,0.8074,8.37,352.73,251.62,27.07
3567,0.5748,-0.2795,0.0662,0.7662,41.25,26.86,258.73,25.22
3568,0.5502,-0.3736,0.0546,0.7448,59.54,34.56,262.36,25.36
3569,0.5462,-0.3217,0.0059,0.7734,58.83,24.46,256.98,25.34
3570,0.558,-0.17,0.0187,0.812,29.57,13.16,250.7,27.17
3571,0.4973,0.1021,-0.125,0.8525,354.29,341.64,240.97,23.73
3572,0.4492,0.248,-0.1494,0.8452,326.88,330.27,240.41,26.23
3573,0.403,0.3464,-0.199,0.8234,311.57,318.29,241.49,23.5
3574,0.3527,0.4724,-0.2463,0.7692,292.85,301.25,248.55,25.22
3575,0.3496,0.457,-0.2556,0.7769,295.8,302.22,246.49,23.74
3576,0.3625,0.4117,-0.2204,0.8066,299.42,310.77,242.54,23.1
3577,0.3606,0.398,-0.2078,0.8176,299.87,313.6,240.73,24.14
3578,0.3477,0.4182,-0.2102,0.8124,295.54,311.62,241.14,24.25
3579,0.3638,0.3934,-0.1983,0.8207,299.8,315.01,240.52,25.88
3580,0.3777,0.3736,-0.1647,0.831,300.45,320.16,239.89,24.41
3581,0.4702,0.1818,-0.1106,0.8565,336.06,338.38,239.82,25.97
3582,0.5599,-0.0084,-0.0574,0.8265,8.98,355.08,248.04,25.34
3583,0.62,-0.037,-0.0012,0.7837,6.82,2.53,256.77,26.57
3584,0.6087,-0.1691,0.1163,0.7664,13.51,22.76,258.28,23.75
3585,0.5744,-0.1702,0.1123,0.7928,16.2,22.17,253.44,23.58
3586,0.5381,-0.227,0.1337,0.8006,25.37,28.03,250.99,24.64
3587,0.499,-0.2265,0.137,0.8252,27.44,27.74,245.73,22.47
3588,0.4634,-0.1211,0.128,0.8685,10.53,19.63,237.07,22.0
3589,0.4608,0.0202,0.0508,0.8858,350.53,4.11,234.8,23.94
3590,0.425,0.166,0.0147,0.8897,324.14,353.06,232.17,25.26
3591,0.4018,0.2053,-0.0296,0.8919,319.95,346.59,230.88,22.87
3592,0.404,0.3522,-0.0988,0.8384,298.58,328.41,240.34,25.9
3593,0.376,0.3657,-0.1227,0.8425,296.82,325.55,238.12,25.15
3594,0.3883,0.296,-0.0842,0.8686,306.66,335.11,234.16,25.95
3595,0.38,0.2919,-0.0799,0.8741,306.57,336.12,232.75,26.13
3596,0.3791,0.2873,-0.0635,0.8773,305.75,338.28,232.04,24.95
3597,0.4097,0.2174,-0.0144,0.8858,316.16,347.31,232.11,24.08
3598,0.4681,0.1281,-0.0057,0.8743,334.73,352.35,237.18,25.78
3599,0.4825,-0.1741,0.0641,0.856,27.34,16.61,240.81,24.24
3600,0.5076,-0.2063,0.0558,0.8347,33.46,18.42,245.34,23.93
3601,0.5485,-0.1725,0.0828,0.814,21.9,19.26,249.82,24.86
3602,0.5273,-0.2546,0.092,0.8054,36.5,26.02,250.67,26.14
3603,0.4925,-0.3954,0.1262,0.765,57.45,41.63,256.67,24.08
3604,0.4696,-0.4441,0.157,0.7467,62.11,49.51,258.93,25.15
3605,0.5033,-0.3722,0.2081,0.7516,40.97,47.21,256.64,23.12
3606,0.4865,-0.2464,0.178,0.8191,26.65,33.09,245.39,22.62
3607,0.4981,-0.0372,0.0745,0.8631,358.85,9.53,239.93,24.29
3608,0.463,0.0561,0.0226,0.8843,346.2,359.31,235.32,24.6
3609,0.4788,0.1348,-0.0397,0.8666,337.44,348.36,238.99,24.86
3610,0.4528,0.2218,-0.0886,0.859,324.99,338.27,238.97,24.62
3611,0.4518,0.1677,-0.0581,0.8743,332.14,344.88,236.52,23.35
3612,0.4545,0.1398,-0.0398,0.8788,335.81,348.37,235.93,22.37
3613,0.4579,0.1302,-0.0132,0.8793,334.95,351.61,235.93,24.1
3614,0.5295,0.0356,-0.0331,0.8469,357.09,354.62,244.09,24.95
3615,0.5847,-0.1622,-0.0387,0.794,35.24,7.73,253.94,23.75
3616,0.6022,-0.2935,0.1153,0.7334,33.91,33.12,263.85,24.96
3617,0.6363,-0.2643,0.1458,0.71,21.88,33.6,267.05,23.56
3618,0.6186,-0.3069,0.1457,0.7085,29.5,37.3,267.26,24.92
3619,0.56,-0.4398,0.2292,0.6637,38.17,57.47,270.85,22.98
3620,0.5545,-0.434,0.2436,0.667,35.98,57.96,269.5,21.3
3621,0.5718,-0.2771,0.2211,0.7398,18.07,40.7,258.76,24.02
3622,0.5726,-0.1473,0.1452,0.7933,7.73,23.57,252.45,22.61
3623,0.5523,-0.0275,0.0883,0.8285,354.04,10.18,247.11,23.31
3624,0.5694,0.01,0.0373,0.8212,353.25,2.86,249.39,23.34
3625,0.5177,0.1924,-0.1044,0.8271,335.74,337.64,246.49,25.25
3626,0.5547,0.1271,-0.0702,0.8193,345.01,345.03,249.19,24.8
3627,0.5367,0.1427,-0.0715,0.8285,341.61,344.03,247.16,24.08
3628,0.5466,0.1266,-0.0615,0.8255,343.7,345.97,248.03,24.44
3629,0.5446,0.1259,-0.0429,0.8281,341.39,347.82,247.65,24.44
3630,0.5541,0.1105,-0.022,0.8248,341.82,350.75,248.52,24.8
3631,0.5799,0.0254,0.0552,0.8124,347.91,3.47,250.86,22.98
3632,0.5834,-0.2154,0.1273,0.7727,21.25,27.12,256.68,21.63
3633,0.6243,-0.1411,0.0595,0.766,16.31,15.68,259.49,22.61
3634,0.648,-0.1944,0.0986,0.7298,17.95,23.63,265.08,24.8
3635,0.595,-0.3336,0.1691,0.7114,31.75,41.52,265.86,22.5
3636,0.5371,-0.4541,0.2204,0.6758,44.3,58.03,269.35,23.32
3637,0.5697,-0.4048,0.2589,0.6668,28.35,56.28,268.63,23.29
3638,0.5848,-0.2783,0.2099,0.7325,18.66,39.91,260.6,24.71
3639,0.6006,-0.0387,0.0674,0.7958,357.77,8.85,254.0,21.93
3640,0.5332,0.0676,0.0075,0.8433,345.99,356.56,244.82,24.02
3641,0.5862,0.1207,-0.0663,0.7984,346.79,345.58,253.41,24.49
3642,0.5711,0.153,-0.0947,0.8009,344.27,340.76,252.32,22.35
3643,0.5682,0.1166,-0.0592,0.8124,345.96,346.67,250.75,23.93
3644,0.5623,0.1313,-0.0526,0.8147,342.19,346.33,250.3,23.89
3645,0.5735,0.1193,-0.0443,0.8092,343.64,347.84,251.53,22.21
3646,0.5713,0.1091,-0.0309,0.8129,343.66,349.83,250.93,25.65
3647,0.5728,0.105,-0.0147,0.8128,342.31,351.61,251.0,22.7
3648,0.604,0.0071,0.048,0.7955,352.06,3.9,254.29,22.96
3649,0.6415,-0.1652,0.072,0.7457,17.71,18.85,262.88,23.46
3650,0.6762,-0.1623,0.0774,0.7144,14.62,19.44,268.1,24.47
3651,0.6971,-0.2557,0.1342,0.6563,17.1,32.59,275.95,22.36
3652,0.6537,-0.3366,0.211,0.644,18.15,46.14,274.73,23.05
3653,0.6119,-0.4121,0.2814,0.6137,18.58,59.43,275.14,22.84
3654,0.6003,-0.3929,0.2759,0.6397,19.74,56.83,271.7,22.76
3655,0.6476,-0.2258,0.1937,0.7015,7.56,34.44,266.6,23.18
3656,0.6471,0.0005,0.0373,0.7615,354.39,3.22,260.64,25.75
3657,0.6231,0.1409,-0.0936,0.7636,348.7,341.33,259.36,22.62
3658,0.6453,0.1265,-0.0929,0.7476,352.06,342.37,262.22,22.11
3659,0.6269,0.1404,-0.0901,0.761,348.44,341.66,259.9,25.56
3660,0.631,0.1403,-0.0907,0.7576,348.72,341.58,260.49,25.25
3661,0.6355,0.1503,-0.1001,0.7507,348.7,339.94,261.5,24.08
3662,0.6286,0.1492,-0.0917,0.7578,347.27,340.81,260.43,22.86
3663,0.6271,0.1701,-0.0909,0.7547,343.58,339.25,260.95,25.65
3664,0.6473,0.146,-0.0859,0.7432,347.86,341.43,263.1,22.14
3665,0.7235,0.0224,-0.0429,0.6887,3.59,354.75,272.74,23.98
3666,0.7497,-0.0603,0.058,0.6565,359.11,9.59,277.55,22.25
3667,0.8075,-0.0791,0.1091,0.5743,350.2,14.71,288.52,22.71
3668,0.8138,-0.0973,0.0723,0.5683,359.2,13.92,290.1,23.98
3669,0.7839,-0.2304,0.1685,0.5514,358.85,33.17,289.59,24.04
3670,0.7571,-0.2989,0.1881,0.5496,5.0,41.3,288.99,24.76
3671,0.7612,-0.2817,0.1962,0.5502,1.3,40.15,288.52,23.1
3672,0.7959,-0.1329,0.1012,0.5819,359.26,19.23,287.59,22.86
3673,0.7072,0.0518,-0.0945,0.6988,7.03,348.12,270.32,24.83
3674,0.6929,0.0669,-0.1157,0.7085,7.52,345.1,268.23,24.32
3675,0.6948,0.0883,-0.1598,0.6956,11.4,339.71,268.92,25.65
3676,0.6946,0.1091,-0.1935,0.6843,13.73,335.21,269.35,23.22
3677,0.7066,0.0519,-0.1358,0.6925,13.79,344.73,270.23,25.73
3678,0.7224,-0.004,-0.0819,0.6866,14.22,353.83,272.53,24.92
3679,0.7205,0.0276,-0.1017,0.6854,12.47,349.61,272.29,24.44
3680,0.724,0.0207,-0.0834,0.6844,10.6,351.67,272.83,22.96
3681,0.7704,-0.0533,-0.0814,0.6301,22.21,358.81,281.32,24.08
3682,0.8037,-0.3053,-0.0825,0.504,52.25,27.0,302.19,25.4
3683,0.8135,-0.3362,-0.1394,0.4535,64.25,29.78,310.48,25.49
3684,0.8459,-0.3347,-0.0718,0.4091,46.57,33.53,315.49,25.92
3685,0.8398,-0.3449,-0.0105,0.4191,35.72,36.83,312.95,25.31
3686,0.8358,-0.3723,0.0482,0.4006,25.14,42.63,313.71,24.83
3687,0.8373,-0.3453,0.0134,0.4236,31.34,37.76,311.71,24.47
3688,0.8327,-0.3543,0.0249,0.4248,30.08,39.26,311.33,26.81
